,Slide ID,Options,Correct ID,is_correct
555,HIND3940944,,1.0,0
556,HIND4602479,There are many famous beaches in Delhi.,2.0,0
557,HIND4602479,There are many famous restaurants in Delhi.,2.0,0
558,HIND4602479,There are many famous park in Delhi.,2.0,0
559,HIND4602479,,2.0,0
560,HIND3615323,How many bags are them ?,3.0,0
561,HIND3615323,How many bags are their ?,3.0,0
562,HIND3615323,How many bags are there ?,3.0,0
563,HIND3615323,,3.0,0
564,HIND3142214,They speak English.,1.0,0
565,HIND3142214,They speaks English.,1.0,0
566,HIND3142214,They are speak English.,1.0,0
567,HIND3142214,They are speaks English.,1.0,0
568,HIND4846703,He has a apples.,3.0,0
569,HIND4846703,He has any apples.,3.0,0
570,HIND4846703,He has some apples.,3.0,0
571,HIND4846703,,3.0,0
572,HIND2932196,We are not teachers.,1.0,0
573,HIND2932196,We is not teachers.,1.0,0
574,HIND2932196,We am not teachers.,1.0,0
575,HIND2932196,We are not a teachers.,1.0,0
576,HIND4857128,She doesn't have a ideas for the project.,2.0,0
577,HIND4857128,She doesn't have any ideas for the project.,2.0,0
578,HIND4857128,She doesn't have some ideas for the project.,2.0,0
579,HIND4857128,,2.0,0
580,HIND4219132,<default-male-name> is house is behind the airport.,3.0,0
581,HIND4219132,<default-male-name> house is behind the airport.,3.0,0
582,HIND4219132,<default-male-name>''s house is behind the airport.,3.0,0
583,HIND4219132,,3.0,0
584,HIND4547227,There isn't five rooms in this house.,2.0,0
585,HIND4547227,There are five rooms in this house.,2.0,0
586,HIND4547227,There is five rooms in this house.,2.0,0
587,HIND4547227,,2.0,0
588,HIND2953467,<male-name2> is not from America. He not American.,2.0,0
589,HIND2953467,<male-name2> is not from America. He is not American.,2.0,0
590,HIND2953467,<male-name2> is not from America. He''s not is American.,2.0,0
591,HIND2953467,<male-name2> is not from America. He don''t American.,2.0,0
592,HIND4216601,Japan is capital is Tokyo.,3.0,0
593,HIND4216601,Japan of capital is Tokyo.,3.0,0
594,HIND4216601,Japan's capital is Tokyo.,3.0,0
595,HIND4216601,,3.0,0
596,HIND3570279,This is her sister.,1.0,0
597,HIND3570279,This is hers sister.,1.0,0
598,HIND3570279,This is she sister.,1.0,0
599,HIND3570279,,1.0,0
600,HIND3923032,I has two sons.,2.0,0
601,HIND3923032,I have two sons.,2.0,0
602,HIND3923032,I am have two sons.,2.0,0
603,HIND3923032,,2.0,0
604,HIND4787804,Can I have a rice.,3.0,0
605,HIND4787804,Can I have many rice.,3.0,0
606,HIND4787804,Can I have some rice.,3.0,0
607,HIND4787804,Can I have few rice.,3.0,0
608,HIND2846973,What's up?,1.0,0
609,HIND2846973,What're up?,1.0,0
610,HIND2846973,What up?,1.0,0
611,HIND2846973,How's up?,1.0,0
612,HIND4163976,She is sitting in the chair.,3.0,0
613,HIND4163976,She is sitting at the chair.,3.0,0
614,HIND4163976,She is sitting on the chair.,3.0,0
615,HIND4163976,,3.0,0
616,HIND3869273,I hear with my feet.,2.0,0
617,HIND3869273,I walk with my feet.,2.0,0
618,HIND3869273,I see with my feet.,2.0,0
619,HIND3869273,,2.0,0
620,HIND4215319,My father's bag is under the bed.,1.0,0
621,HIND4215319,My father is bag is under the bed.,1.0,0
622,HIND4215319,My father has bag is under the bed.,1.0,0
623,HIND4215319,,1.0,0
624,HIND3663335,There are threeteen cars at the airport.,3.0,0
625,HIND3663335,There are one cars at the airport.,3.0,0
626,HIND3663335,There are thirteen cars at the airport.,3.0,0
627,HIND3663335,,3.0,0
628,HIND3787519,Your father is a smart.,2.0,0
629,HIND3787519,Your father is smart.,2.0,0
630,HIND3787519,Your father is smarty.,2.0,0
631,HIND3787519,,2.0,0
632,HIND4675838,Can I has some milk please?,2.0,0
633,HIND4675838,Can I have some milk please?,2.0,0
634,HIND4675838,Can I am have some milk please?,2.0,0
635,HIND4675838,Can I having some milk please?,2.0,0
636,HIND4444506,London has noisy neighborhoods.,1.0,0
637,HIND4444506,London has noise neighborhoods.,1.0,0
638,HIND4444506,London has noisely neighborhoods.,1.0,0
639,HIND4444506,London has is noisy neighborhoods.,1.0,0
640,HIND3259172,They are not my friends.,1.0,0
641,HIND3259172,They do not my friends.,1.0,0
642,HIND3259172,They is not my friends.,1.0,0
643,HIND3259172,,1.0,0
644,HIND2981978,Is you <male-name2>?,3.0,0
645,HIND2981978,Are you the <male-name2>?,3.0,0
646,HIND2981978,Are you <male-name2>?,3.0,0
647,HIND2981978,Do you <male-name2>?,3.0,0
648,HIND3081674,Me speak <language-name3>.,2.0,0
649,HIND3081674,I speak <language-name3>.,2.0,0
650,HIND3081674,I am speak <language-name3>.,2.0,0
651,HIND3081674,I does speak <language-name3>.,2.0,0
652,HIND3597681,Her husband is smart.,1.0,0
653,HIND3597681,His husband is smart.,1.0,0
654,HIND3597681,She husband is smart.,1.0,0
655,HIND3597681,,1.0,0
656,HIND3115349,I speaks a little <language-name2>.,2.0,0
657,HIND3115349,I speak a little <language-name2>.,2.0,0
658,HIND3115349,I am speaking a little <language-name2>.,2.0,0
659,HIND3115349,I am speak a little <language-name2>.,2.0,0
660,HIND4814628,am Hindi easy?,4.0,0
661,HIND4814628,are Hindi easy?,4.0,0
662,HIND4814628,has Hindi easy?,4.0,0
663,HIND4814628,is Hindi easy?,4.0,0
664,HIND4536122,There is a bookstore near my house.,1.0,0
665,HIND4536122,There are a bookstore near my house.,1.0,0
666,HIND4536122,Is a bookstore near my house.,1.0,0
667,HIND4536122,,1.0,0
668,HIND4264130,Where do Mr. and Mrs. <default-female-surname> live?,1.0,0
669,HIND4264130,Where do Mr. and Mrs. <default-female-surname> lives?,1.0,0
670,HIND4264130,Where do Mr. and Mrs. <default-female-surname> living?,1.0,0
671,HIND4264130,,1.0,0
672,HIND3891789,I hear with my nose.,2.0,0
673,HIND3891789,I smell with my nose.,2.0,0
674,HIND3891789,I see with my nose.,2.0,0
675,HIND3891789,,2.0,0
676,HIND3236414,I don't eats bread.,3.0,0
677,HIND3236414,I don't drinks bread.,3.0,0
678,HIND3236414,I don't eat bread.,3.0,0
679,HIND3236414,,3.0,0
680,HIND3388128,Turn the door.,2.0,0
681,HIND3388128,Close the door.,2.0,0
682,HIND3388128,Turn off the door.,2.0,0
683,HIND3388128,,2.0,0
684,HIND3080217,I speak <language-name2>.,1.0,0
685,HIND3080217,I speaks <language-name2>.,1.0,0
686,HIND3080217,I am speak <language-name2>.,1.0,0
687,HIND3080217,I speaking <language-name2>.,1.0,0
688,HIND3608529,How many car.,3.0,0
689,HIND3608529,How many is cars.,3.0,0
690,HIND3608529,How many cars.,3.0,0
691,HIND3608529,,3.0,0
692,HIND4193568,<default-male-name3>''s house is under the airport.,3.0,0
693,HIND4193568,<default-male-name3>''s house is on the airport.,3.0,0
694,HIND4193568,<default-male-name3>''s house is behind the airport.,3.0,0
695,HIND4193568,,3.0,0
696,HIND4678601,"I would like a red roses, please.",4.0,0
697,HIND4678601,"I would like little red roses, please.",4.0,0
698,HIND4678601,"I would like am red roses, please.",4.0,0
699,HIND4678601,"I would like some red roses, please.",4.0,0
700,HIND4806419,The news are good today.,2.0,0
701,HIND4806419,The news is good today.,2.0,0
702,HIND4806419,,2.0,0
703,HIND4806419,,2.0,0
704,HIND4623619,I buy clothes at a mall.,1.0,0
705,HIND4623619,I buy clothes at a book store.,1.0,0
706,HIND4623619,I buy clothes at a grocery store.,1.0,0
707,HIND4623619,I buy clothes at a fish market.,1.0,0
708,HIND4162314,I sleep in my bed.,3.0,0
709,HIND4162314,I sleep at my bed.,3.0,0
710,HIND4162314,I sleep on my bed.,3.0,0
711,HIND4162314,,3.0,0
712,HIND4774666,How much sugar is there in the cup?,1.0,0
713,HIND4774666,How much sugars is there in the cup?,1.0,0
714,HIND4774666,,1.0,0
715,HIND4774666,,1.0,0
716,HIND4716214,How much oranges?,2.0,0
717,HIND4716214,How many oranges?,2.0,0
718,HIND4716214,,2.0,0
719,HIND4716214,,2.0,0
720,HIND3613882,How many bags is there?,3.0,0
721,HIND3613882,How many bags has there?,3.0,0
722,HIND3613882,How many bags are there?,3.0,0
723,HIND3613882,,3.0,0
724,HIND2955982,"She is not from England, she is British not.",3.0,0
725,HIND2955982,"She is not from England, she are not British.",3.0,0
726,HIND2955982,"She is not from England, she is not British.",3.0,0
727,HIND2955982,"She is not from England, she am not British.",3.0,0
728,HIND4766888,I drink milk.,1.0,0
729,HIND4766888,I drink milks.,1.0,0
730,HIND4766888,I drink a milk.,1.0,0
731,HIND4766888,,1.0,0
732,HIND4810214,The water are very hot.,2.0,0
733,HIND4810214,The water is very hot.,2.0,0
734,HIND4810214,The water has very hot.,2.0,0
735,HIND4810214,The water have very hot.,2.0,0
736,HIND4113604,There is one kitchen at this house.,2.0,0
737,HIND4113604,There is one kitchen in this house.,2.0,0
738,HIND4113604,There is one kitchen on this house.,2.0,0
739,HIND4113604,,2.0,0
740,HIND3215026,They don't speak English.,1.0,0
741,HIND3215026,They doesn't speak English.,1.0,0
742,HIND3215026,They are not speak English.,1.0,0
743,HIND3215026,,1.0,0
744,HIND3806388,My bag is very big.,1.0,0
745,HIND3806388,My bag is a very big.,1.0,0
746,HIND3806388,My bag is big very.,1.0,0
747,HIND3806388,,1.0,0
748,HIND4650140,My mother buys milk at a florist.,3.0,0
749,HIND4650140,My mother buys milk at a butcher''s shop.,3.0,0
750,HIND4650140,My mother buys milk at a dairy.,3.0,0
751,HIND4650140,My mother buys milk at a fish market.,3.0,0
752,HIND3738514,She is many pretty.,2.0,0
753,HIND3738514,She is very pretty.,2.0,0
754,HIND3738514,She is a lot pretty.,2.0,0
755,HIND3738514,She is too pretty.,2.0,0
756,HIND2930320,I is not a student.,2.0,0
757,HIND2930320,I am not a student.,2.0,0
758,HIND2930320,I are not a student.,2.0,0
759,HIND2930320,I don't a student.,2.0,0
760,HIND4259070,Where do she live?,2.0,0
761,HIND4259070,Where does she live?,2.0,0
762,HIND4259070,Where is she live?,2.0,0
763,HIND4259070,,2.0,0
764,HIND4769656,I want some waters.,2.0,0
765,HIND4769656,I want some water.,2.0,0
766,HIND4769656,,2.0,0
767,HIND4769656,,2.0,0
768,HIND4635115,I buy chips at the book store.,4.0,0
769,HIND4635115,I buy chips at the shoe store.,4.0,0
770,HIND4635115,I buy chips at the temple.,4.0,0
771,HIND4635115,I buy chips at the grocery store.,4.0,0
772,HIND3239032,They don't drink water.,1.0,0
773,HIND3239032,They don't drinks water.,1.0,0
774,HIND3239032,They don't are drink water.,1.0,0
775,HIND3239032,,1.0,0
776,HIND2887669,We are <country-nationality>.,1.0,0
777,HIND2887669,We is <country-nationality>.,1.0,0
778,HIND2887669,We am <country-nationality>.,1.0,0
779,HIND2887669,We have <country-nationality>.,1.0,0
780,HIND4633341,I buy vegetables at the shoe store.,4.0,0
781,HIND4633341,I buy vegetables at the book store.,4.0,0
782,HIND4633341,I buy vegetables at the school.,4.0,0
783,HIND4633341,I buy vegetables at the vegetable market.,4.0,0
784,HIND3381229,Turn off a music.,3.0,0
785,HIND3381229,Turn off an music.,3.0,0
786,HIND3381229,Turn off the music.,3.0,0
787,HIND3381229,Turn off to the music.,3.0,0
788,HIND4641984,I buy medicine at a fish market.,3.0,0
789,HIND4641984,I buy medicine at a bookstore.,3.0,0
790,HIND4641984,I buy medicine at a medical store.,3.0,0
791,HIND4641984,I buy medicine at a university.,3.0,0
792,HIND3732179,They is smart.,2.0,0
793,HIND3732179,They are smart.,2.0,0
794,HIND3732179,They have smart.,2.0,0
795,HIND3732179,They are a smart.,2.0,0
796,HIND2897118,He is British.,1.0,0
797,HIND2897118,He does British.,1.0,0
798,HIND2897118,He are British.,1.0,0
799,HIND2897118,He is the British.,1.0,0
800,HIND3434034,"No, She is my grand-daughter!",1.0,0
801,HIND3434034,"No, She am my grand-daughter!",1.0,0
802,HIND3434034,"No, She are my grand-daughter!",1.0,0
803,HIND3434034,,1.0,0
804,HIND2940306,She am not <female-name2>.,2.0,0
805,HIND2940306,She is not <female-name2>.,2.0,0
806,HIND2940306,She not is <female-name2>.,2.0,0
807,HIND2940306,She is not the <female-name2>.,2.0,0
808,HIND3216707,We don't speaks English.,3.0,0
809,HIND3216707,We don't are speak English.,3.0,0
810,HIND3216707,We don't speak English.,3.0,0
811,HIND3216707,,3.0,0
812,HIND2959977,He is not from France. He're not French,3.0,0
813,HIND2959977,He is not from France. He's isn't French,3.0,0
814,HIND2959977,He is not from France. He's not French,3.0,0
815,HIND2959977,,3.0,0
816,HIND4297844,You are an engineer. You works at a factory.,2.0,0
817,HIND4297844,You are an engineer. You work at a factory.,2.0,0
818,HIND4297844,You are an engineer. You are work at a factory.,2.0,0
819,HIND4297844,,2.0,0
820,HIND3445990,The weather is nice today.,1.0,0
821,HIND3445990,The weather am nice today.,1.0,0
822,HIND3445990,The weather are nice today.,1.0,0
823,HIND3445990,,1.0,0
824,HIND3853037,I hears with my ears.,3.0,0
825,HIND3853037,I watch with my ears.,3.0,0
826,HIND3853037,I hear with my ears.,3.0,0
827,HIND3853037,,3.0,0
828,HIND3702456,I is sixteen.,2.0,0
829,HIND3702456,I am sixteen.,2.0,0
830,HIND3702456,I am years sixteen.,2.0,0
831,HIND3702456,I am old sixteen.,2.0,0
832,HIND2894499,She am Chinese.,2.0,0
833,HIND2894499,She is Chinese.,2.0,0
834,HIND2894499,She are Chinese.,2.0,0
835,HIND2894499,She is the Chinese.,2.0,0
836,HIND4292878,I works at a hospital.,2.0,0
837,HIND4292878,I work at a hospital.,2.0,0
838,HIND4292878,I am work at a hospital.,2.0,0
839,HIND4292878,I am working at a hospital.,2.0,0
840,HIND3450346,I is not hungry.,2.0,0
841,HIND3450346,I am not hungry.,2.0,0
842,HIND3450346,I are not hungry.,2.0,0
843,HIND3450346,,2.0,0
844,HIND3413892,I is <default-female-name> <default-female-surname>.,2.0,0
845,HIND3413892,I am <default-female-name> <default-female-surname>.,2.0,0
846,HIND3413892,I are <default-female-name> <default-female-surname>.,2.0,0
847,HIND3413892,,2.0,0
848,HIND2868262,You am from <country-name>.,3.0,0
849,HIND2868262,You is from <country-name>.,3.0,0
850,HIND2868262,You are from <country-name>.,3.0,0
851,HIND2868262,You are come from <country-name>.,3.0,0
852,HIND2821804,What is yours name?,2.0,0
853,HIND2821804,What is your name?,2.0,0
854,HIND2821804,What is you name?,2.0,0
855,HIND2821804,What is you're name?,2.0,0
856,HIND4234826,You live in a village in <default-city-name2>.,1.0,0
857,HIND4234826,You is in a village in <default-city-name2>.,1.0,0
858,HIND4234826,You lives in a village in <default-city-name2>.,1.0,0
859,HIND4234826,You are live in a village in <default-city-name2>.,1.0,0
860,HIND2865851,I am from <country-name>.,1.0,0
861,HIND2865851,I is from <country-name>.,1.0,0
862,HIND2865851,I are from <country-name>.,1.0,0
863,HIND2865851,I am come from <country-name>.,1.0,0
864,HIND3318161,What is your phone number?,1.0,0
865,HIND3318161,What am your phone number?,1.0,0
866,HIND3318161,What are your phone number?,1.0,0
867,HIND3318161,What does your phone number?,1.0,0
868,HIND2834714,I am a student.,1.0,0
869,HIND2834714,I am are student.,1.0,0
870,HIND2834714,I am is student.,1.0,0
871,HIND2834714,I am the student.,1.0,0
872,HIND2903741,They is American.,2.0,0
873,HIND2903741,They are American.,2.0,0
874,HIND2903741,They am American.,2.0,0
875,HIND2903741,They are the American.,2.0,0
876,HIND3729250,My father are smart.,2.0,0
877,HIND3729250,My father is smart.,2.0,0
878,HIND3729250,My father am smart.,2.0,0
879,HIND3729250,My father has smart.,2.0,0
880,HIND2856974,You is fine.,3.0,0
881,HIND2856974,You are the fine.,3.0,0
882,HIND2856974,You are fine.,3.0,0
883,HIND2856974,You has fine.,3.0,0
884,HIND3094237,Are you speak <country-language-name>?,2.0,0
885,HIND3094237,Do you speak <country-language-name>?,2.0,0
886,HIND3094237,Is you speak <country-language-name>?,2.0,0
887,HIND3094237,Does you speak <country-language-name>?,2.0,0
888,HIND3319535,What is your phone number?,1.0,0
889,HIND3319535,What is you phone number?,1.0,0
890,HIND3319535,What is you're phone number?,1.0,0
891,HIND3319535,What is mine phone number?,1.0,0
892,HIND2945154,He is not British.,1.0,0
893,HIND2945154,He not is British.,1.0,0
894,HIND2945154,He is not the British.,1.0,0
895,HIND2945154,,1.0,0
896,HIND3514921,I has one sister.,2.0,0
897,HIND3514921,I have one sister.,2.0,0
898,HIND3514921,I is one sister.,2.0,0
899,HIND3514921,,2.0,0
900,HIND2939102,You don't my friend.,3.0,0
901,HIND2939102,You is not my friend.,3.0,0
902,HIND2939102,You are not my friend.,3.0,0
903,HIND2939102,You aren't not my friend.,3.0,0
904,HIND3591966,Theirs children are smart.,2.0,0
905,HIND3591966,Their children are smart.,2.0,0
906,HIND3591966,Their are children are smart.,2.0,0
907,HIND3591966,,2.0,0
908,HIND3271525,We are nots from <foreigncountry-name>.,3.0,0
909,HIND3271525,We are don''t from <foreigncountry-name>.,3.0,0
910,HIND3271525,We are not from <foreigncountry-name>.,3.0,0
911,HIND3271525,,3.0,0
912,HIND3269632,You are not from <foreigncountry-name>.,1.0,0
913,HIND3269632,You are doesn''t from <foreigncountry-name>.,1.0,0
914,HIND3269632,You are don''t from <foreigncountry-name>.,1.0,0
915,HIND3269632,,1.0,0
916,HIND4682942,Can I am help you?,2.0,0
917,HIND4682942,Can I help you?,2.0,0
918,HIND4682942,Can I helps you?,2.0,0
919,HIND4682942,Can I helping you?,2.0,0
920,HIND2886389,I is <country-nationality>.,2.0,0
921,HIND2886389,I am <country-nationality>.,2.0,0
922,HIND2886389,I are <country-nationality>.,2.0,0
923,HIND2886389,I has <country-nationality>.,2.0,0
924,HIND2900051,It am <country-nationality>.,2.0,0
925,HIND2900051,It is <country-nationality>.,2.0,0
926,HIND2900051,It are <country-nationality>.,2.0,0
927,HIND2900051,It is the <country-nationality>.,2.0,0
928,HIND3257123,He is not my friend.,1.0,0
929,HIND3257123,He is doesn't my friend.,1.0,0
930,HIND3257123,He is don't my friend.,1.0,0
931,HIND3257123,,1.0,0
932,HIND3739722,I am many intelligent.,3.0,0
933,HIND3739722,I am a lot of intelligent.,3.0,0
934,HIND3739722,I am very intelligent.,3.0,0
935,HIND3739722,I am a lot intelligent.,3.0,0
936,HIND3129354,I isn''t speak English.,2.0,0
937,HIND3129354,I don''t speak English.,2.0,0
938,HIND3129354,I am not speak English.,2.0,0
939,HIND3129354,I doesn''t speak English.,2.0,0
940,HIND3593192,This are their sister.,3.0,0
941,HIND3593192,This am their sister.,3.0,0
942,HIND3593192,This is their sister.,3.0,0
