,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
116,116,HIND2869468,I am from a village.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('a', 'DT')"", ""('village', 'NN')"", ""('.', '.')""]",[]
117,117,HIND2869468,I am from village.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('village', 'NN')"", ""('.', '.')""]",[]
118,118,HIND2869468,I am from a city.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('a', 'DT')"", ""('city', 'NN')"", ""('.', '.')""]","[""('city', 'NN')""]"
119,119,HIND2869468,I am from city.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('city', 'NN')"", ""('.', '.')""]","[""('city', 'NN')""]"
120,120,HIND2885182,I am Indian.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
121,121,HIND2885182,I have Indian.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('have', 'VBP')""]"
122,122,HIND2885182,I am India.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('India', 'NNP')"", ""('.', '.')""]","[""('India', 'NNP')""]"
123,123,HIND2885182,Myself Indian.,1,"[""('Myself', 'NNP')"", ""('Indian', 'NNP')"", ""('.', '.')""]","[""('Myself', 'NNP')"", ""('Indian', 'NNP')""]"
124,124,HIND2891839,We are the Indian.,2,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('the', 'DT')""]"
125,125,HIND2891839,We are Indian.,2,"[""('We', 'PRP')"", ""('are', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
126,126,HIND2891839,We Indian.,2,"[""('We', 'PRP')"", ""('Indian', 'VBP')"", ""('.', '.')""]","[""('Indian', 'VBP')""]"
127,127,HIND2891839,We is Indian.,2,"[""('We', 'PRP')"", ""('is', 'VBZ')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
128,128,HIND2895815,Your American.,3,"[""('Your', 'PRP$')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('Your', 'PRP$')""]"
129,129,HIND2895815,You are the American.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('American', 'NNP')"", ""('.', '.')""]","[""('American', 'NNP')"", ""('the', 'DT')""]"
130,130,HIND2895815,You are American.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]",[]
131,131,HIND2895815,You is American.,3,"[""('You', 'PRP')"", ""('is', 'VBZ')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
132,132,HIND2901339,It is for Indian.,4,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('for', 'IN')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('for', 'IN')""]"
133,133,HIND2901339,Its Indian.,4,"[""('Its', 'PRP$')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('Its', 'PRP$')""]"
134,134,HIND2901339,It are Indian.,4,"[""('It', 'PRP')"", ""('are', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
135,135,HIND2901339,It is Indian.,4,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
136,136,HIND2902541,She are American.,3,"[""('She', 'PRP')"", ""('are', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('are', 'VBP')""]"
137,137,HIND2902541,She is the American.,3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('the', 'DT')""]"
138,138,HIND2902541,She is American.,3,"[""('She', 'PRP')"", ""('is', 'VBZ')"", ""('American', 'JJ')"", ""('.', '.')""]",[]
139,139,HIND2902541,She am American.,3,"[""('She', 'PRP')"", ""('am', 'VBP')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('am', 'VBP')""]"
140,140,HIND2905039,"I am from India, I am Indian.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
141,141,HIND2905039,"I is from India, I is Indian.",1,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('is', 'VBZ')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
142,142,HIND2905039,"I from India, I am Indian.",1,"[""('I', 'PRP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
143,143,HIND2905039,"I am India, I am from Indian.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('from', 'IN')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
144,144,HIND2915145,"I'm from India, I'm Indian.",1,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('Indian', 'JJ')"", ""('.', '.')""]",[]
145,145,HIND2915145,"I's from India, I's Indian.",1,"[""('I', 'PRP')"", '(""\'s"", \'POS\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'s"", \'POS\')', ""('Indian', 'JJ')"", ""('.', '.')""]","['(""\'s"", \'POS\')']"
146,146,HIND2915145,"I're from India, I're Indian.",1,"[""('I', 'PRP')"", '(""\'re"", \'VBP\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'re"", \'VBP\')', ""('Indian', 'JJ')"", ""('.', '.')""]","['(""\'re"", \'VBP\')']"
147,147,HIND2915145,"I'm India, I'm from Indian.",1,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('from', 'IN')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
148,148,HIND2928622,I am not Indian.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
149,149,HIND2928622,I not am Indian.,1,"[""('I', 'PRP')"", ""('not', 'RB')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
150,150,HIND2928622,I am Indian not.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('not', 'RB')"", ""('.', '.')""]",[]
151,151,HIND2928622,I no am Indian.,1,"[""('I', 'PRP')"", ""('no', 'DT')"", ""('am', 'VBP')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('no', 'DT')""]"
152,152,HIND2936676,I am no married.,4,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('no', 'DT')"", ""('married', 'NN')"", ""('.', '.')""]","[""('married', 'NN')"", ""('no', 'DT')""]"
153,153,HIND2936676,I'm not no married.,4,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('no', 'DT')"", ""('married', 'VBN')"", ""('.', '.')""]","['(""\'m"", \'VBP\')', ""('no', 'DT')""]"
154,154,HIND2936676,I not married.,4,"[""('I', 'PRP')"", ""('not', 'RB')"", ""('married', 'VBD')"", ""('.', '.')""]","[""('married', 'VBD')""]"
155,155,HIND2936676,I am not married.,4,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('married', 'VBN')"", ""('.', '.')""]",[]
156,156,HIND2941503,You're not American.,3,"[""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('not', 'RB')"", ""('American', 'JJ')"", ""('.', '.')""]","[""('American', 'JJ')"", '(""\'re"", \'VBP\')']"
157,157,HIND2941503,You are not America.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('America', 'NNP')"", ""('.', '.')""]",[]
158,158,HIND2941503,You are not from America.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('America', 'NNP')"", ""('.', '.')""]",[]
159,159,HIND2941503,Your not from America.,3,"[""('Your', 'PRP$')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('America', 'NNP')"", ""('.', '.')""]","[""('Your', 'PRP$')""]"
160,160,HIND2942714,Your name is not John.,1,"[""('Your', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
161,161,HIND2942714,Your not John.,1,"[""('Your', 'PRP$')"", ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
162,162,HIND2942714,Your name is not is John.,1,"[""('Your', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('is', 'VBZ')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
163,163,HIND2942714,Your name not is John.,1,"[""('Your', 'PRP$')"", ""('name', 'NN')"", ""('not', 'RB')"", ""('is', 'VBZ')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
164,164,HIND2948856,Sarah are not American.,3,"[""('Sarah', 'NNP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('American', 'NNP')"", ""('.', '.')""]","[""('American', 'NNP')"", ""('are', 'VBP')""]"
165,165,HIND2948856,Sarah is not the American.,3,"[""('Sarah', 'NNP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('the', 'DT')"", ""('American', 'NNP')"", ""('.', '.')""]","[""('American', 'NNP')"", ""('the', 'DT')""]"
166,166,HIND2948856,Sarah is not American.,3,"[""('Sarah', 'NNP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('American', 'JJ')"", ""('.', '.')""]",[]
167,167,HIND2948856,Sarah's isn't American.,3,"[""('Sarah', 'NNP')"", '(""\'s"", \'POS\')', ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('American', 'JJ')"", ""('.', '.')""]","['(""\'s"", \'POS\')', '(""n\'t"", \'RB\')']"
168,168,HIND2950059,My name not is John.,4,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('not', 'RB')"", ""('is', 'VBZ')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
169,169,HIND2950059,My name isn't not John.,4,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", '(""n\'t"", \'RB\')', ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]","['(""n\'t"", \'RB\')']"
170,170,HIND2950059,My name are not John.,4,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]","[""('are', 'VBP')""]"
171,171,HIND2950059,My name is not John.,4,"[""('My', 'PRP$')"", ""('name', 'NN')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('John', 'NNP')"", ""('.', '.')""]",[]
172,172,HIND2952255,"I am not from India, I am not Indian.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
173,173,HIND2952255,"I is not from India, I is not Indian.",1,"[""('I', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('is', 'VBZ')"", ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('is', 'VBZ')""]"
174,174,HIND2952255,"I not from India, I am not Indian.",1,"[""('I', 'PRP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
175,175,HIND2952255,"I amn't from India, I amn't Indian.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", '(""n\'t"", \'RB\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", '(""n\'t"", \'RB\')', ""('Indian', 'JJ')"", ""('.', '.')""]","['(""n\'t"", \'RB\')']"
176,176,HIND2958525,"I'm not from India, I'm not Indian.",1,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
177,177,HIND2958525,"I amn't from India, I amn't Indian.",1,"[""('I', 'PRP')"", ""('am', 'VBP')"", '(""n\'t"", \'RB\')', ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", ""('am', 'VBP')"", '(""n\'t"", \'RB\')', ""('Indian', 'JJ')"", ""('.', '.')""]","['(""n\'t"", \'RB\')', ""('am', 'VBP')""]"
178,178,HIND2958525,"I'm am not from India, I'm am not Indian.",1,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('am', 'VBP')"", ""('not', 'RB')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('am', 'VBP')"", ""('not', 'RB')"", ""('Indian', 'JJ')"", ""('.', '.')""]","[""('am', 'VBP')""]"
179,179,HIND2958525,"I'm not India, I'm not from Indian.",1,"[""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('India', 'NNP')"", ""(',', ',')"", ""('I', 'PRP')"", '(""\'m"", \'VBP\')', ""('not', 'RB')"", ""('from', 'IN')"", ""('Indian', 'JJ')"", ""('.', '.')""]",[]
180,180,HIND2977929,Are you Chinese?,4,"[""('Are', 'NNP')"", ""('you', 'PRP')"", ""('Chinese', 'JJ')"", ""('?', '.')""]","[""('you', 'PRP')"", ""('Are', 'NNP')""]"
181,181,HIND2977929,Does she speak Chinese?,4,"[""('Does', 'VBZ')"", ""('she', 'PRP')"", ""('speak', 'VB')"", ""('Chinese', 'JJ')"", ""('?', '.')""]","[""('Does', 'VBZ')"", ""('speak', 'VB')""]"
182,182,HIND2977929,Is she from China?,4,"[""('Is', 'VBZ')"", ""('she', 'PRP')"", ""('from', 'IN')"", ""('China', 'NNP')"", ""('?', '.')""]","[""('from', 'IN')"", ""('China', 'NNP')""]"
183,183,HIND2977929,Is she Chinese?,4,"[""('Is', 'VBZ')"", ""('she', 'PRP')"", ""('Chinese', 'JJ')"", ""('?', '.')""]",[]
184,184,HIND2979132,Do she from India?,3,"[""('Do', 'VB')"", ""('she', 'PRP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('?', '.')""]","[""('Do', 'VB')""]"
185,185,HIND2979132,Does she is from India?,3,"[""('Does', 'NNP')"", ""('she', 'PRP')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('?', '.')""]","[""('is', 'VBZ')"", ""('Does', 'NNP')""]"
186,186,HIND2979132,Is she from India?,3,"[""('Is', 'VBZ')"", ""('she', 'PRP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('?', '.')""]",[]
187,187,HIND2979132,Are she from India?,3,"[""('Are', 'NNP')"", ""('she', 'PRP')"", ""('from', 'IN')"", ""('India', 'NNP')"", ""('?', '.')""]","[""('Are', 'NNP')""]"
188,188,HIND2980463,Do you are from Mumbai?,2,"[""('Do', 'VB')"", ""('you', 'PRP')"", ""('are', 'VBP')"", ""('from', 'IN')"", ""('Mumbai', 'NNP')"", ""('?', '.')""]","[""('Do', 'VB')"", ""('are', 'VBP')""]"
189,189,HIND2980463,Are you from Mumbai?,2,"[""('Are', 'VBP')"", ""('you', 'PRP')"", ""('from', 'IN')"", ""('Mumbai', 'NNP')"", ""('?', '.')""]",[]
190,190,HIND2980463,Is you from Mumbai?,2,"[""('Is', 'VBZ')"", ""('you', 'PRP')"", ""('from', 'IN')"", ""('Mumbai', 'NNP')"", ""('?', '.')""]","[""('Is', 'VBZ')""]"
191,191,HIND2980463,Is she from Mumbai?,2,"[""('Is', 'VBZ')"", ""('she', 'PRP')"", ""('from', 'IN')"", ""('Mumbai', 'NNP')"", ""('?', '.')""]","[""('she', 'PRP')"", ""('Is', 'VBZ')""]"
192,192,HIND3002537,Good night.,2,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]","[""('night', 'NN')""]"
193,193,HIND3002537,Good morning.,2,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]",[]
194,194,HIND3002537,Good evening.,2,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('evening', 'NN')""]"
195,195,HIND3009502,Good night.,4,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]","[""('night', 'NN')""]"
196,196,HIND3009502,Good evening.,4,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('evening', 'NN')"", ""('.', '.')""]"
197,197,HIND3009502,Good morning.,4,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]","[""('morning', 'NN')"", ""('.', '.')""]"
198,198,HIND3009502,Good afternoon.,4,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('.', '.')"", ""('afternoon', 'NN')""]"
199,199,HIND3012232,Good night,2,"[""('Good', 'JJ')"", ""('night', 'NN')""]",[]
200,200,HIND3012232,Good evening,2,"[""('Good', 'JJ')"", ""('evening', 'NN')""]","[""('evening', 'NN')""]"
201,201,HIND3012232,Good morning,2,"[""('Good', 'JJ')"", ""('morning', 'NN')""]",[]
202,202,HIND3012232,Good afternoon,2,"[""('Good', 'JJ')"", ""('afternoon', 'NN')""]","[""('afternoon', 'NN')""]"
203,203,HIND3014949,Good afternoon.,2,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('.', '.')"", ""('afternoon', 'NN')""]"
204,204,HIND3014949,Good morning.,2,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]","[""('morning', 'NN')""]"
205,205,HIND3014949,Good evening.,2,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]",[]
206,206,HIND3014949,Good night.,2,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]","[""('night', 'NN')""]"
207,207,HIND3016370,Good evening.,1,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]",[]
208,208,HIND3016370,Good night.,1,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]",[]
209,209,HIND3016370,Good morning.,1,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]","[""('morning', 'NN')""]"
210,210,HIND3016370,Good afternoon.,1,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('afternoon', 'NN')""]"
211,211,HIND3018427,Good morning.,3,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]","[""('morning', 'NN')""]"
212,212,HIND3018427,Good evening.,3,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('evening', 'NN')""]"
213,213,HIND3018427,Good afternoon.,3,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('afternoon', 'NN')""]"
214,214,HIND3018427,Good night.,3,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]",[]
215,215,HIND3019772,Good night,1,"[""('Good', 'JJ')"", ""('night', 'NN')""]",[]
216,216,HIND3019772,Good morning.,1,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]",[]
217,217,HIND3019772,Good evening.,1,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]","[""('evening', 'NN')""]"
218,218,HIND3019772,Good afternoon.,1,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('afternoon', 'NN')""]"
219,219,HIND3028536,Good night.,1,"[""('Good', 'JJ')"", ""('night', 'NN')"", ""('.', '.')""]","[""('night', 'NN')""]"
220,220,HIND3028536,Good evening.,1,"[""('Good', 'JJ')"", ""('evening', 'NN')"", ""('.', '.')""]",[]
221,221,HIND3028536,Good morning.,1,"[""('Good', 'JJ')"", ""('morning', 'NN')"", ""('.', '.')""]","[""('morning', 'NN')""]"
222,222,HIND3028536,Good afternoon.,1,"[""('Good', 'JJ')"", ""('afternoon', 'NN')"", ""('.', '.')""]","[""('afternoon', 'NN')""]"
223,223,HIND3039173,Your welcome.,3,"[""('Your', 'PRP$')"", ""('welcome', 'NN')"", ""('.', '.')""]","[""('Your', 'PRP$')"", ""('welcome', 'NN')""]"
224,224,HIND3039173,Sorry.,3,"[""('Sorry', 'NNP')"", ""('.', '.')""]","[""('Sorry', 'NNP')""]"
225,225,HIND3039173,You are welcome.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('welcome', 'JJ')"", ""('.', '.')""]","[""('welcome', 'JJ')"", ""('You', 'PRP')"", ""('are', 'VBP')""]"
226,226,HIND3039173,Mention not.,3,"[""('Mention', 'NNP')"", ""('not', 'RB')"", ""('.', '.')""]",[]
227,227,HIND3048586,Sorry,2,"[""('Sorry', 'NN')""]","[""('Sorry', 'NN')""]"
228,228,HIND3048586,Please,2,"[""('Please', 'VB')""]","[""('Please', 'VB')""]"
229,229,HIND3048586,Thank you,2,"[""('Thank', 'NN')"", ""('you', 'PRP')""]",[]
230,230,HIND3048586,Excuse me,2,"[""('Excuse', 'IN')"", ""('me', 'PRP')""]","[""('Excuse', 'IN')"", ""('me', 'PRP')""]"
231,231,HIND3050331,Sorry,1,"[""('Sorry', 'NN')""]","[""('Sorry', 'NN')""]"
232,232,HIND3050331,Please,1,"[""('Please', 'VB')""]",[]
233,233,HIND3050331,Thank you,1,"[""('Thank', 'NN')"", ""('you', 'PRP')""]","[""('you', 'PRP')"", ""('Thank', 'NN')""]"
234,234,HIND3050331,Welcome,1,"[""('Welcome', 'VB')""]","[""('Welcome', 'VB')""]"
235,235,HIND3057384,Hello,4,"[""('Hello', 'NN')""]","[""('Hello', 'NN')""]"
236,236,HIND3057384,Sorry,4,"[""('Sorry', 'NN')""]","[""('Sorry', 'NN')""]"
237,237,HIND3057384,Please,4,"[""('Please', 'VB')""]","[""('Please', 'VB')""]"
238,238,HIND3057384,Bye,4,"[""('Bye', 'NN')""]","[""('Bye', 'NN')""]"
239,239,HIND3059663,"Exquse me, Are you busy?",2,"[""('Exquse', 'IN')"", ""('me', 'PRP')"", ""(',', ',')"", ""('Are', 'NNP')"", ""('you', 'PRP')"", ""('busy', 'JJ')"", ""('?', '.')""]",[]
240,240,HIND3059663,"Excuse me, Are you busy?",2,"[""('Excuse', 'IN')"", ""('me', 'PRP')"", ""(',', ',')"", ""('Are', 'NNP')"", ""('you', 'PRP')"", ""('busy', 'JJ')"", ""('?', '.')""]","[""('Excuse', 'IN')"", ""('Are', 'NNP')"", ""('me', 'PRP')""]"
241,241,HIND3059663,"Thank you, Are you busy?",2,"[""('Thank', 'NNP')"", ""('you', 'PRP')"", ""(',', ',')"", ""('Are', 'VBP')"", ""('you', 'PRP')"", ""('busy', 'JJ')"", ""('?', '.')""]",[]
242,242,HIND3059663,"Welcome, Are you busy?",2,"[""('Welcome', 'NNP')"", ""(',', ',')"", ""('Are', 'NNP')"", ""('you', 'PRP')"", ""('busy', 'JJ')"", ""('?', '.')""]","[""('Are', 'NNP')"", ""('Welcome', 'NNP')""]"
243,243,HIND3067181,Please.,3,"[""('Please', 'NNP')"", ""('.', '.')""]","[""('Please', 'NNP')"", ""('.', '.')""]"
244,244,HIND3067181,You are welcome.,3,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('welcome', 'JJ')"", ""('.', '.')""]","[""('welcome', 'JJ')"", ""('You', 'PRP')"", ""('are', 'VBP')""]"
245,245,HIND3067181,All the best.,3,"[""('All', 'PDT')"", ""('the', 'DT')"", ""('best', 'JJS')"", ""('.', '.')""]","[""('best', 'JJS')"", ""('All', 'PDT')"", ""('the', 'DT')""]"
246,246,HIND3067181,Thank you.,3,"[""('Thank', 'NNP')"", ""('you', 'PRP')"", ""('.', '.')""]",[]
247,247,HIND3068456,All the best.,4,"[""('All', 'PDT')"", ""('the', 'DT')"", ""('best', 'JJS')"", ""('.', '.')""]","[""('best', 'JJS')"", ""('All', 'PDT')"", ""('the', 'DT')""]"
248,248,HIND3068456,Good luck.,4,"[""('Good', 'JJ')"", ""('luck', 'NN')"", ""('.', '.')""]","[""('Good', 'JJ')"", ""('luck', 'NN')""]"
249,249,HIND3068456,Best of luck.,4,"[""('Best', 'JJS')"", ""('of', 'IN')"", ""('luck', 'NN')"", ""('.', '.')""]","[""('of', 'IN')"", ""('Best', 'JJS')"", ""('luck', 'NN')""]"
250,250,HIND3068456,Congrats.,4,"[""('Congrats', 'NNS')"", ""('.', '.')""]","[""('Congrats', 'NNS')""]"
251,251,HIND3070475,Congrates.,4,"[""('Congrates', 'NNS')"", ""('.', '.')""]",[]
252,252,HIND3070475,You are welcome.,4,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('welcome', 'JJ')"", ""('.', '.')""]","[""('welcome', 'JJ')"", ""('You', 'PRP')"", ""('are', 'VBP')""]"
253,253,HIND3070475,Thank you.,4,"[""('Thank', 'NNP')"", ""('you', 'PRP')"", ""('.', '.')""]","[""('you', 'PRP')"", ""('Thank', 'NNP')""]"
254,254,HIND3070475,Congrats.,4,"[""('Congrats', 'NNS')"", ""('.', '.')""]","[""('Congrats', 'NNS')""]"
255,255,HIND3076199,Speak English.,3,"[""('Speak', 'NNP')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
256,256,HIND3076199,I English speak.,3,"[""('I', 'PRP')"", ""('English', 'VBP')"", ""('speak', 'NN')"", ""('.', '.')""]","[""('English', 'VBP')"", ""('speak', 'NN')""]"
257,257,HIND3076199,I speak English.,3,"[""('I', 'PRP')"", ""('speak', 'VBP')"", ""('English', 'JJ')"", ""('.', '.')""]","[""('speak', 'VBP')"", ""('English', 'JJ')""]"
258,258,HIND3076199,I am speaking English.,3,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('speaking', 'VBG')"", ""('English', 'NNP')"", ""('.', '.')""]",[]
