,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
96,96,HIND6606524,He is on my place.,2,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('on', 'IN')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('on', 'IN')""]"
97,97,HIND6606524,He is at my place.,2,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('at', 'IN')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]",[]
98,98,HIND6606524,He is in my place.,2,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('in', 'IN')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('in', 'IN')""]"
99,99,HIND6606524,He is to my place.,2,"[""('He', 'PRP')"", ""('is', 'VBZ')"", ""('to', 'TO')"", ""('my', 'PRP$')"", ""('place', 'NN')"", ""('.', '.')""]","[""('to', 'TO')""]"
100,100,HIND6623516,We play volleyball and basketball.,1,"[""('We', 'PRP')"", ""('play', 'VBP')"", ""('volleyball', 'DT')"", ""('and', 'CC')"", ""('basketball', 'NN')"", ""('.', '.')""]",[]
101,101,HIND6623516,We play volleyball or basketball.,1,"[""('We', 'PRP')"", ""('play', 'VBP')"", ""('volleyball', 'DT')"", ""('or', 'CC')"", ""('basketball', 'NN')"", ""('.', '.')""]","[""('or', 'CC')""]"
102,102,HIND6623516,We play volleyball but basketball.,1,"[""('We', 'PRP')"", ""('play', 'VBP')"", ""('volleyball', 'RB')"", ""('but', 'CC')"", ""('basketball', 'NN')"", ""('.', '.')""]","[""('but', 'CC')"", ""('volleyball', 'RB')""]"
103,103,HIND6623516,We play volleyball so basketball.,1,"[""('We', 'PRP')"", ""('play', 'VBP')"", ""('volleyball', 'RB')"", ""('so', 'RB')"", ""('basketball', 'NN')"", ""('.', '.')""]","[""('volleyball', 'RB')"", ""('so', 'RB')""]"
104,104,HIND6625039,I go swimming or do yoga.,3,"[""('I', 'PRP')"", ""('go', 'VBP')"", ""('swimming', 'VBG')"", ""('or', 'CC')"", ""('do', 'VB')"", ""('yoga', 'JJR')"", ""('.', '.')""]","[""('or', 'CC')""]"
105,105,HIND6625039,I go swimming so do yoga.,3,"[""('I', 'PRP')"", ""('go', 'VBP')"", ""('swimming', 'VBG')"", ""('so', 'RB')"", ""('do', 'JJ')"", ""('yoga', 'NNS')"", ""('.', '.')""]","[""('yoga', 'NNS')"", ""('do', 'JJ')"", ""('so', 'RB')""]"
106,106,HIND6625039,I go swimming and do yoga.,3,"[""('I', 'PRP')"", ""('go', 'VBP')"", ""('swimming', 'VBG')"", ""('and', 'CC')"", ""('do', 'VB')"", ""('yoga', 'JJR')"", ""('.', '.')""]",[]
107,107,HIND6625039,I go swimming but do yoga.,3,"[""('I', 'PRP')"", ""('go', 'VBP')"", ""('swimming', 'VBG')"", ""('but', 'CC')"", ""('do', 'VBP')"", ""('yoga', 'NNS')"", ""('.', '.')""]","[""('yoga', 'NNS')"", ""('do', 'VBP')"", ""('but', 'CC')""]"
108,108,HIND6627626,I can drive or I can't swim.,2,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('or', 'CC')"", ""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('swim', 'VB')"", ""('.', '.')""]","[""('or', 'CC')""]"
109,109,HIND6627626,I can drive but I can't swim.,2,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('swim', 'VB')"", ""('.', '.')""]",[]
110,110,HIND6627626,I can drive and I can't swim.,2,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('swim', 'VB')"", ""('.', '.')""]","[""('and', 'CC')""]"
111,111,HIND6627626,I can drive so I can't swim.,2,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('so', 'RB')"", ""('I', 'PRP')"", ""('ca', 'MD')"", '(""n\'t"", \'RB\')', ""('swim', 'VB')"", ""('.', '.')""]","[""('so', 'RB')""]"
112,112,HIND6628994,I like to play tennis and I don't like watching it.,4,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('play', 'VB')"", ""('tennis', 'NN')"", ""('and', 'CC')"", ""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'IN')"", ""('watching', 'VBG')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('and', 'CC')""]"
113,113,HIND6628994,I like to play tennis so I don't like watching it.,4,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('play', 'VB')"", ""('tennis', 'NN')"", ""('so', 'IN')"", ""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'IN')"", ""('watching', 'VBG')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('so', 'IN')""]"
114,114,HIND6628994,I like to play tennis or I don't like watching it.,4,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('play', 'VB')"", ""('tennis', 'NN')"", ""('or', 'CC')"", ""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'IN')"", ""('watching', 'VBG')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('or', 'CC')""]"
115,115,HIND6628994,I like to play tennis but I don't like watching it.,4,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('play', 'VB')"", ""('tennis', 'NN')"", ""('but', 'CC')"", ""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('like', 'IN')"", ""('watching', 'VBG')"", ""('it', 'PRP')"", ""('.', '.')""]",[]
116,116,HIND6631462,Would you like to stay at home so go out?,4,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('stay', 'VB')"", ""('at', 'IN')"", ""('home', 'NN')"", ""('so', 'RB')"", ""('go', 'VB')"", ""('out', 'RP')"", ""('?', '.')""]","[""('so', 'RB')""]"
117,117,HIND6631462,Would you like to stay at home but go out?,4,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('stay', 'VB')"", ""('at', 'IN')"", ""('home', 'NN')"", ""('but', 'CC')"", ""('go', 'VB')"", ""('out', 'RP')"", ""('?', '.')""]","[""('but', 'CC')""]"
118,118,HIND6631462,Would you like to stay at home and go out?,4,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('stay', 'VB')"", ""('at', 'IN')"", ""('home', 'NN')"", ""('and', 'CC')"", ""('go', 'VB')"", ""('out', 'RP')"", ""('?', '.')""]","[""('and', 'CC')""]"
119,119,HIND6631462,Would you like to stay at home or go out?,4,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('stay', 'VB')"", ""('at', 'IN')"", ""('home', 'NN')"", ""('or', 'CC')"", ""('go', 'VB')"", ""('out', 'RP')"", ""('?', '.')""]",[]
120,120,HIND6659256,We will go to the temple but then go shopping.,2,"[""('We', 'PRP')"", ""('will', 'MD')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('temple', 'NN')"", ""('but', 'CC')"", ""('then', 'RB')"", ""('go', 'VB')"", ""('shopping', 'NN')"", ""('.', '.')""]","[""('but', 'CC')""]"
121,121,HIND6659256,We will go to the temple and then go shopping.,2,"[""('We', 'PRP')"", ""('will', 'MD')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('temple', 'NN')"", ""('and', 'CC')"", ""('then', 'RB')"", ""('go', 'VB')"", ""('shopping', 'NN')"", ""('.', '.')""]",[]
122,122,HIND6659256,We will go to the temple as well then go shopping.,2,"[""('We', 'PRP')"", ""('will', 'MD')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('temple', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('then', 'RB')"", ""('go', 'VB')"", ""('shopping', 'NN')"", ""('.', '.')""]","[""('well', 'RB')"", ""('as', 'RB')""]"
123,123,HIND6659256,We will go to the temple too then go shopping.,2,"[""('We', 'PRP')"", ""('will', 'MD')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('temple', 'NN')"", ""('too', 'RB')"", ""('then', 'RB')"", ""('go', 'VB')"", ""('shopping', 'NN')"", ""('.', '.')""]","[""('too', 'RB')""]"
124,124,HIND6660553,I can drive a scooter and a car as well.,1,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('a', 'DT')"", ""('scooter', 'NN')"", ""('and', 'CC')"", ""('a', 'DT')"", ""('car', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]",[]
125,125,HIND6660553,I can drive a scooter but a car as well.,1,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('a', 'DT')"", ""('scooter', 'NN')"", ""('but', 'CC')"", ""('a', 'DT')"", ""('car', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]","[""('but', 'CC')""]"
126,126,HIND6660553,I can drive a scooter as a car as well.,1,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('a', 'DT')"", ""('scooter', 'NN')"", ""('as', 'IN')"", ""('a', 'DT')"", ""('car', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]","[""('as', 'IN')""]"
127,127,HIND6660553,I can drive a scooter too a car as well.,1,"[""('I', 'PRP')"", ""('can', 'MD')"", ""('drive', 'VB')"", ""('a', 'DT')"", ""('scooter', 'NN')"", ""('too', 'RB')"", ""('a', 'DT')"", ""('car', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]","[""('too', 'RB')""]"
128,128,HIND6661777,He directed the film and acted in it too.,1,"[""('He', 'PRP')"", ""('directed', 'VBD')"", ""('the', 'DT')"", ""('film', 'NN')"", ""('and', 'CC')"", ""('acted', 'VBD')"", ""('in', 'IN')"", ""('it', 'PRP')"", ""('too', 'RB')"", ""('.', '.')""]",[]
129,129,HIND6661777,He directed the film and as well acted in it.,1,"[""('He', 'PRP')"", ""('directed', 'VBD')"", ""('the', 'DT')"", ""('film', 'NN')"", ""('and', 'CC')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('acted', 'VBN')"", ""('in', 'IN')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('as', 'RB')"", ""('well', 'RB')"", ""('acted', 'VBN')""]"
130,130,HIND6661777,He directed the film and too acted in it.,1,"[""('He', 'PRP')"", ""('directed', 'VBD')"", ""('the', 'DT')"", ""('film', 'NN')"", ""('and', 'CC')"", ""('too', 'RB')"", ""('acted', 'VBN')"", ""('in', 'IN')"", ""('it', 'PRP')"", ""('.', '.')""]","[""('acted', 'VBN')""]"
131,131,HIND6661777,He directed the film but acted in it too.,1,"[""('He', 'PRP')"", ""('directed', 'VBD')"", ""('the', 'DT')"", ""('film', 'NN')"", ""('but', 'CC')"", ""('acted', 'VBD')"", ""('in', 'IN')"", ""('it', 'PRP')"", ""('too', 'RB')"", ""('.', '.')""]","[""('but', 'CC')""]"
132,132,HIND6663009,I want to meet Neha but her mother as well.,3,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('to', 'TO')"", ""('meet', 'VB')"", ""('Neha', 'NNP')"", ""('but', 'CC')"", ""('her', 'PRP$')"", ""('mother', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]","[""('but', 'CC')""]"
133,133,HIND6663009,I want to meet Neha if her mother as well.,3,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('to', 'TO')"", ""('meet', 'VB')"", ""('Neha', 'NNP')"", ""('if', 'IN')"", ""('her', 'PRP$')"", ""('mother', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]","[""('if', 'IN')""]"
134,134,HIND6663009,I want to meet Neha and her mother as well.,3,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('to', 'TO')"", ""('meet', 'VB')"", ""('Neha', 'NNP')"", ""('and', 'CC')"", ""('her', 'PRP$')"", ""('mother', 'NN')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('.', '.')""]",[]
135,135,HIND6663009,I want to meet Neha as well her mother.,3,"[""('I', 'PRP')"", ""('want', 'VBP')"", ""('to', 'TO')"", ""('meet', 'VB')"", ""('Neha', 'NNP')"", ""('as', 'RB')"", ""('well', 'RB')"", ""('her', 'PRP$')"", ""('mother', 'NN')"", ""('.', '.')""]",[]
136,136,HIND6687436,Would I slice the bread?,4,"[""('Would', 'MD')"", ""('I', 'PRP')"", ""('slice', 'VB')"", ""('the', 'DT')"", ""('bread', 'NN')"", ""('?', '.')""]","[""('Would', 'MD')"", ""('slice', 'VB')""]"
137,137,HIND6687436,Can I slice the bread?,4,"[""('Can', 'MD')"", ""('I', 'PRP')"", ""('slice', 'VB')"", ""('the', 'DT')"", ""('bread', 'NN')"", ""('?', '.')""]","[""('Can', 'MD')"", ""('slice', 'VB')""]"
138,138,HIND6687436,Am I slice the bread?,4,"[""('Am', 'NNP')"", ""('I', 'PRP')"", ""('slice', 'VBP')"", ""('the', 'DT')"", ""('bread', 'NN')"", ""('?', '.')""]","[""('Am', 'NNP')""]"
139,139,HIND6687436,Shall I slice the bread?,4,"[""('Shall', 'NN')"", ""('I', 'PRP')"", ""('slice', 'VBP')"", ""('the', 'DT')"", ""('bread', 'NN')"", ""('?', '.')""]",[]
140,140,HIND6688832,Would you like a pizza?,1,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('a', 'DT')"", ""('pizza', 'NN')"", ""('?', '.')""]",[]
141,141,HIND6688832,Shall you like a pizza?,1,"[""('Shall', 'NNP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('a', 'DT')"", ""('pizza', 'NN')"", ""('?', '.')""]","[""('Shall', 'NNP')""]"
142,142,HIND6688832,Can you like a pizza?,1,"[""('Can', 'MD')"", ""('you', 'PRP')"", ""('like', 'VB')"", ""('a', 'DT')"", ""('pizza', 'NN')"", ""('?', '.')""]","[""('Can', 'MD')"", ""('like', 'VB')""]"
143,143,HIND6688832,Do you like a pizza?,1,"[""('Do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('a', 'DT')"", ""('pizza', 'NN')"", ""('?', '.')""]","[""('Do', 'VBP')""]"
144,144,HIND6690274,Would you like to have some coffee?,1,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('some', 'DT')"", ""('coffee', 'NN')"", ""('?', '.')""]",[]
145,145,HIND6690274,Do you like to have some coffee?,1,"[""('Do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('some', 'DT')"", ""('coffee', 'NN')"", ""('?', '.')""]","[""('Do', 'VBP')""]"
146,146,HIND6690274,Shall you like to have some coffee?,1,"[""('Shall', 'NNP')"", ""('you', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('some', 'DT')"", ""('coffee', 'NN')"", ""('?', '.')""]","[""('like', 'VBP')"", ""('Shall', 'NNP')""]"
147,147,HIND6690274,May you like to have some coffee?,1,"[""('May', 'NNP')"", ""('you', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('some', 'DT')"", ""('coffee', 'NN')"", ""('?', '.')""]","[""('like', 'VBP')"", ""('May', 'NNP')""]"
148,148,HIND6692362,May you like to come with me?,3,"[""('May', 'NNP')"", ""('you', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('come', 'VB')"", ""('with', 'IN')"", ""('me', 'PRP')"", ""('?', '.')""]","[""('like', 'VBP')"", ""('May', 'NNP')""]"
149,149,HIND6692362,Do you like to come with me?,3,"[""('Do', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('come', 'VB')"", ""('with', 'IN')"", ""('me', 'PRP')"", ""('?', '.')""]","[""('Do', 'VBP')""]"
150,150,HIND6692362,Would you like to come with me?,3,"[""('Would', 'MD')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('come', 'VB')"", ""('with', 'IN')"", ""('me', 'PRP')"", ""('?', '.')""]",[]
151,151,HIND6692362,Are you like to come with me?,3,"[""('Are', 'VBP')"", ""('you', 'PRP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('come', 'VB')"", ""('with', 'IN')"", ""('me', 'PRP')"", ""('?', '.')""]","[""('Are', 'VBP')""]"
152,152,HIND6693853,Would we leave?,2,"[""('Would', 'MD')"", ""('we', 'PRP')"", ""('leave', 'VB')"", ""('?', '.')""]","[""('Would', 'MD')"", ""('leave', 'VB')""]"
153,153,HIND6693853,Shall we leave?,2,"[""('Shall', 'NN')"", ""('we', 'PRP')"", ""('leave', 'VBP')"", ""('?', '.')""]",[]
154,154,HIND6693853,Will we leave?,2,"[""('Will', 'MD')"", ""('we', 'PRP')"", ""('leave', 'VB')"", ""('?', '.')""]","[""('Will', 'MD')"", ""('leave', 'VB')""]"
155,155,HIND6693853,Are we leave?,2,"[""('Are', 'IN')"", ""('we', 'PRP')"", ""('leave', 'VBP')"", ""('?', '.')""]","[""('Are', 'IN')""]"
156,156,HIND6712765,He has an dozen shoes.,2,"[""('He', 'PRP')"", ""('has', 'VBZ')"", ""('an', 'DT')"", ""('dozen', 'NN')"", ""('shoes', 'NNS')"", ""('.', '.')""]","[""('an', 'DT')""]"
157,157,HIND6712765,He has a dozen shoes.,2,"[""('He', 'PRP')"", ""('has', 'VBZ')"", ""('a', 'DT')"", ""('dozen', 'NN')"", ""('shoes', 'NNS')"", ""('.', '.')""]",[]
158,158,HIND6712765,He has the dozen shoes.,2,"[""('He', 'PRP')"", ""('has', 'VBZ')"", ""('the', 'DT')"", ""('dozen', 'NN')"", ""('shoes', 'NNS')"", ""('.', '.')""]","[""('the', 'DT')""]"
159,159,HIND6712765,He has dozen shoes.,2,"[""('He', 'PRP')"", ""('has', 'VBZ')"", ""('dozen', 'NN')"", ""('shoes', 'NNS')"", ""('.', '.')""]",[]
160,160,HIND6715480,That was such an long journey.,3,"[""('That', 'DT')"", ""('was', 'VBD')"", ""('such', 'JJ')"", ""('an', 'DT')"", ""('long', 'JJ')"", ""('journey', 'NN')"", ""('.', '.')""]","[""('an', 'DT')""]"
161,161,HIND6715480,That was such the long journey.,3,"[""('That', 'DT')"", ""('was', 'VBD')"", ""('such', 'JJ')"", ""('the', 'DT')"", ""('long', 'JJ')"", ""('journey', 'NN')"", ""('.', '.')""]","[""('the', 'DT')""]"
162,162,HIND6715480,That was such a long journey.,3,"[""('That', 'DT')"", ""('was', 'VBD')"", ""('such', 'JJ')"", ""('a', 'DT')"", ""('long', 'JJ')"", ""('journey', 'NN')"", ""('.', '.')""]",[]
163,163,HIND6715480,That was such long journey.,3,"[""('That', 'DT')"", ""('was', 'VBD')"", ""('such', 'JJ')"", ""('long', 'JJ')"", ""('journey', 'NN')"", ""('.', '.')""]",[]
164,164,HIND6716934,Earth revolves around Sun.,4,"[""('Earth', 'NN')"", ""('revolves', 'VBZ')"", ""('around', 'IN')"", ""('Sun', 'NNP')"", ""('.', '.')""]","[""('Earth', 'NN')""]"
165,165,HIND6716934,A Earth revolves around the Sun.,4,"[""('A', 'DT')"", ""('Earth', 'NN')"", ""('revolves', 'VBZ')"", ""('around', 'IN')"", ""('the', 'DT')"", ""('Sun', 'NNP')"", ""('.', '.')""]","[""('A', 'DT')"", ""('Earth', 'NN')""]"
166,166,HIND6716934,An Earth revolves around a Sun.,4,"[""('An', 'DT')"", ""('Earth', 'NN')"", ""('revolves', 'VBZ')"", ""('around', 'RP')"", ""('a', 'DT')"", ""('Sun', 'NNP')"", ""('.', '.')""]","[""('a', 'DT')"", ""('Earth', 'NN')"", ""('An', 'DT')"", ""('around', 'RP')""]"
167,167,HIND6716934,The Earth revolves around the Sun.,4,"[""('The', 'DT')"", ""('Earth', 'NNP')"", ""('revolves', 'VBZ')"", ""('around', 'IN')"", ""('the', 'DT')"", ""('Sun', 'NNP')"", ""('.', '.')""]",[]
168,168,HIND6719092,The keys are on the bed.,1,"[""('The', 'DT')"", ""('keys', 'NNS')"", ""('are', 'VBP')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]",[]
169,169,HIND6719092,Keys are on the bed.,1,"[""('Keys', 'NNS')"", ""('are', 'VBP')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('Keys', 'NNS')""]"
170,170,HIND6719092,A keys are on the bed.,1,"[""('A', 'DT')"", ""('keys', 'NNS')"", ""('are', 'VBP')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('A', 'DT')""]"
171,171,HIND6719092,An keys are on the bed.,1,"[""('An', 'DT')"", ""('keys', 'NN')"", ""('are', 'VBP')"", ""('on', 'IN')"", ""('the', 'DT')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('keys', 'NN')"", ""('An', 'DT')""]"
172,172,HIND6723198,"A girl, who is wearing a cap, is my sister",2,"[""('A', 'DT')"", ""('girl', 'NN')"", ""(',', ',')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('wearing', 'VBG')"", ""('a', 'DT')"", ""('cap', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('sister', 'NN')""]","[""('A', 'DT')""]"
173,173,HIND6723198,"The girl, who is wearing a cap, is my sister",2,"[""('The', 'DT')"", ""('girl', 'NN')"", ""(',', ',')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('wearing', 'VBG')"", ""('a', 'DT')"", ""('cap', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('sister', 'NN')""]",[]
174,174,HIND6723198,"An girl, who is wearing a cap, is my sister",2,"[""('An', 'DT')"", ""('girl', 'NN')"", ""(',', ',')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('wearing', 'VBG')"", ""('a', 'DT')"", ""('cap', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('sister', 'NN')""]","[""('An', 'DT')""]"
175,175,HIND6723198,"Girl, who is wearing a cap, is my sister",2,"[""('Girl', 'NNP')"", ""(',', ',')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('wearing', 'VBG')"", ""('a', 'DT')"", ""('cap', 'NN')"", ""(',', ',')"", ""('is', 'VBZ')"", ""('my', 'PRP$')"", ""('sister', 'NN')""]","[""('Girl', 'NNP')""]"
176,176,HIND6725939,You are the first person to know this,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('the', 'DT')"", ""('first', 'JJ')"", ""('person', 'NN')"", ""('to', 'TO')"", ""('know', 'VB')"", ""('this', 'DT')""]",[]
177,177,HIND6725939,You are a first person to know this,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('a', 'DT')"", ""('first', 'JJ')"", ""('person', 'NN')"", ""('to', 'TO')"", ""('know', 'VB')"", ""('this', 'DT')""]","[""('a', 'DT')""]"
178,178,HIND6725939,You are an first person to know this,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('an', 'DT')"", ""('first', 'JJ')"", ""('person', 'NN')"", ""('to', 'TO')"", ""('know', 'VB')"", ""('this', 'DT')""]","[""('an', 'DT')""]"
179,179,HIND6725939,You are first person to know this,1,"[""('You', 'PRP')"", ""('are', 'VBP')"", ""('first', 'JJ')"", ""('person', 'NN')"", ""('to', 'TO')"", ""('know', 'VB')"", ""('this', 'DT')""]",[]
180,180,HIND6736588,A Times of India is one of the leading newspapers of India,2,"[""('A', 'DT')"", ""('Times', 'NNP')"", ""('of', 'IN')"", ""('India', 'NNP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('leading', 'VBG')"", ""('newspapers', 'NNS')"", ""('of', 'IN')"", ""('India', 'NNP')""]","[""('A', 'DT')""]"
181,181,HIND6736588,The Times of India is one of the leading newspapers of India,2,"[""('The', 'DT')"", ""('Times', 'NNP')"", ""('of', 'IN')"", ""('India', 'NNP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('leading', 'VBG')"", ""('newspapers', 'NNS')"", ""('of', 'IN')"", ""('India', 'NNP')""]",[]
182,182,HIND6736588,An Times of India is one of the leading newspapers of India,2,"[""('An', 'DT')"", ""('Times', 'NNP')"", ""('of', 'IN')"", ""('India', 'NNP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('leading', 'VBG')"", ""('newspapers', 'NNS')"", ""('of', 'IN')"", ""('India', 'NNP')""]","[""('An', 'DT')""]"
183,183,HIND6736588,Times of India is one of the leading newspapers of India,2,"[""('Times', 'NNS')"", ""('of', 'IN')"", ""('India', 'NNP')"", ""('is', 'VBZ')"", ""('one', 'CD')"", ""('of', 'IN')"", ""('the', 'DT')"", ""('leading', 'VBG')"", ""('newspapers', 'NNS')"", ""('of', 'IN')"", ""('India', 'NNP')""]","[""('Times', 'NNS')""]"
184,184,HIND6763796,My boss get angry if I am late for work.,2,"[""('My', 'PRP$')"", ""('boss', 'NN')"", ""('get', 'VB')"", ""('angry', 'JJ')"", ""('if', 'IN')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('late', 'JJ')"", ""('for', 'IN')"", ""('work', 'NN')"", ""('.', '.')""]","[""('get', 'VB')""]"
185,185,HIND6763796,My boss gets angry if I am late for work.,2,"[""('My', 'PRP$')"", ""('boss', 'NN')"", ""('gets', 'VBZ')"", ""('angry', 'JJ')"", ""('if', 'IN')"", ""('I', 'PRP')"", ""('am', 'VBP')"", ""('late', 'JJ')"", ""('for', 'IN')"", ""('work', 'NN')"", ""('.', '.')""]",[]
