Slide ID,Options,Correct ID
HIND5560877,She did play not badminton last Sunday.,1
HIND5562960,We did not went to the cinema last month.,2
HIND5562960,We did not go to the cinema last month.,2
HIND5562960,We was not go to the cinema last month.,2
HIND5562960,We were not went to the cinema last month.,2
HIND5564202,They did not in the office.,3
HIND5564202,They was not in the office.,3
HIND5564202,They were not in the office.,3
HIND5564202,They do not in the office.,3
HIND5565419,The train were not late last night.,4
HIND5565419,The train did not late last night.,4
HIND5565419,The train do not late last night.,4
HIND5565419,The train was not late last night.,4
HIND5603015,Did you ask me for money?,1
HIND5603015,Do you ask me for money?,1
HIND5603015,Was you ask me for money?,1
HIND5603015,Were you ask me for money?,1
HIND5604267,Was India win the match?,4
HIND5604267,Were India win the match?,4
HIND5604267,Do India win the match?,4
HIND5604267,Did India win the match?,4
HIND5607478,"While I was doing my home work, I had a good idea.",1
HIND5607478,"While I did my home work, I had a good idea.",1
HIND5607478,"While I done my home work, I had a good idea.",1
HIND5607478,"While I was did my home work, I had a good idea.",1
HIND5609362,We found an old box while we dig.,3
HIND5609362,We found an old box while we was digging.,3
HIND5609362,We found an old box while we were digging.,3
HIND5609362,We found an old box while we was digged.,3
HIND5611691,"While I were having a bath, the phone rang.",4
HIND5611691,"While I had a bath, the phone rang.",4
HIND5611691,"While I was have a bath, the phone rang.",4
HIND5611691,"While I was having a bath, the phone rang.",4
HIND5613988,Neha met Reena while she was shopping.,1
HIND5613988,Neha was met Reena while she was shopping.,1
HIND5613988,Neha was meeting Reena while she was shopping.,1
HIND5613988,Neha were meeting Reena while she was shopping.,1
HIND5615788,Raman arrive while Sumit was cooking.,2
HIND5615788,Raman arrived while Sumit was cooking.,2
HIND5615788,Raman was arriving while Sumit was cooking.,2
HIND5615788,Raman was arrived while Sumit was cooking.,2
HIND5625510,Our neighbors was staring at us.,2
HIND5625510,Our neighbors were staring at us.,2
HIND5625510,Our neighbors was stared at us.,2
HIND5625510,Our neighbors were stared at us.,2
HIND5628584,I meet with an accident while I was going home.,3
HIND5628584,I was meet with an accident while I was going home.,3
HIND5628584,I met with an accident while I was going home.,3
HIND5628584,I was met with an accident while I was going home.,3
HIND5631303,They saw her when they were going towards the airport.,1
HIND5631303,They saw her when they was going towards the airport.,1
HIND5631303,They saw her when they were went towards the airport.,1
HIND5631303,They saw her when they were gone towards the airport.,1
HIND5653315,I'm Neha. I am from Allahabaad.,1
HIND5653315,Myself Neha. I am from Allahabaad.,1
HIND5653315,I'm a Neha. I am from Allahabaad.,1
HIND5653315,I'm the Neha. I am from Allahabaad.,1
HIND5654935,I passed out from Delhi University in 2010.,2
HIND5654935,I graduated from Delhi University in 2010.,2
HIND5654935,I am graduated from Delhi University in 2010.,2
HIND5654935,I did graduated from Delhi University in 2010.,2
HIND5682326,I tell our customers about our new products.,1
HIND5682326,I am tell our customers about our new products.,1
HIND5682326,I talk our customers about our new products.,1
HIND5682326,I tell to our customers about our new products.,1
HIND5689495,How long did working at Reliance?,3
HIND5689495,How long have you working at Reliance?,3
HIND5689495,How long have you been working at Reliance?,3
HIND5689495,How long are you been working at Reliance?,3
HIND5694539,I been working there for the last three months.,2
HIND5694539,I have been working there for the last three months.,2
HIND5694539,I did work there for the last three months.,2
HIND5694539,I have been worked there for the last three months.,2
HIND5704476,I am a fresher. I have not been any work experience.,2
HIND5704476,I am a fresher. I don't have any work experience.,2
HIND5704476,I am a fresher. I am not have any work experience.,2
HIND5704476,I am a fresher. I not having any work experience.,2
HIND5717363,I graduated from Delhi University in 2010.,1
HIND5717363,I graduated in Delhi University in 2010.,1
HIND5717363,I have done graduate from Delhi University in 2010.,1
HIND5717363,I am graduate from Delhi University in 2010.,1
HIND5726279,I studied economics in college.,1
HIND5726279,I am studied economics in college.,1
HIND5726279,I was studied economics in college.,1
HIND5726279,I did studied economics in college.,1
HIND5730016,I did a research project for Reliance during my graduation.,1
HIND5730016,I do a research project for Reliance during my graduation.,1
HIND5730016,I was did a research project for Reliance during my graduation.,1
HIND5730016,I had did a research project for Reliance during my graduation.,1
HIND5732796,I am graduated with a distinction.,3
HIND5732796,I was graduated with a distinction.,3
HIND5732796,I graduated with a distinction.,3
HIND5732796,I have been graduated with a distinction.,3
HIND5740047,I am a very honest.,3
HIND5740047,I am an very honest.,3
HIND5740047,I am very honest.,3
HIND5740047,I am the very honest.,3
HIND5742892,I am creatives and honest.,3
HIND5742892,I am a creative and honest.,3
HIND5742892,I am creative and honest.,3
HIND5742892,I am have creative and honest.,3
HIND5745570,I am team player.,2
HIND5745570,I am a team player.,2
HIND5745570,I am having team player.,2
HIND5745570,,2
HIND5758509,I am have strong knowledge of finance.,2
HIND5758509,I have strong knowledge of finance.,2
HIND5758509,I having strong knowledge of finance.,2
HIND5758509,I was have strong knowledge of finance.,2
HIND5763708,I have many experience in customer service.,2
HIND5763708,I have a lot of experience in customer service.,2
HIND5763708,I am having many experience in customer service.,2
HIND5763708,I have lot of experiences in customer service.,2
HIND5777483,"I am expect 10,000 rupees per month.",3
HIND5777483,"I expecting 10,000 rupees per month.",3
HIND5777483,"I expect 10,000 rupees per month.",3
HIND5777483,"I do expect 10,000 rupees per month.",3
HIND5783895,"My current salary is rupees 16,000 and I am expecting hike of 20%.",2
HIND5783895,"My current salary is rupees 16,000 and I expect a hike of 20%.",2
HIND5783895,"My current salary is rupees 16,000 and I expect a salary of 20%.",2
HIND5783895,"My current salary is rupees 16,000 and I expect hike of 20%.",2
HIND5789750,I receive a hike of 10% in the last appraisal.,2
HIND5789750,I received a hike of 10% in the last appraisal.,2
HIND5789750,I have receiving a hike of 10% in the last appraisal.,2
HIND5789750,I am receiving a hike of 10% in the last appraisal.,2
HIND5801268,How many old is Neha?,3
HIND5801268,How much old is Neha?,3
HIND5801268,How old is Neha?,3
HIND5801268,How older is Neha?,3
HIND5802973,What is your favorite sibling?,3
HIND5802973,When is your favorite sibling?,3
HIND5802973,Who is your favorite sibling?,3
HIND5802973,Whom is your favorite sibling?,3
HIND5804479,Whom do you like him?,4
HIND5804479,What do you like him?,4
HIND5804479,When you like him?,4
HIND5804479,Why do you like him?,4
HIND5805783,Where do you know him?,3
HIND5805783,Where are you know him?,3
HIND5805783,How do you know him?,3
HIND5805783,How are you know him?,3
HIND5807128,Who are the guy sitting next to you?,2
HIND5807128,Who is the guy sitting next to you?,2
HIND5807128,Whom the guy sitting next to you?,2
HIND5807128,Whose the guy sitting next to you?,2
HIND5826851,How long does the movie last?,1
HIND5826851,How are does the movie last?,1
HIND5826851,How many does the movie last?,1
HIND5826851,,1
HIND5830319,How many does it take to get from Delhi to Mumbai?,3
HIND5830319,How often does it take to get from Delhi to Mumbai?,3
HIND5830319,How long does it take to get from Delhi to Mumbai?,3
HIND5830319,How did does it take to get from Delhi to Mumbai?,3
HIND5838766,How many times is Agra from Delhi?,4
HIND5838766,How often is Agra from Delhi?,4
HIND5838766,How much is Agra from Delhi?,4
HIND5838766,How far is Agra from Delhi?,4
HIND5841337,How often do you play cricket?,1
HIND5841337,How far do you play cricket?,1
HIND5841337,How many do you play cricket?,1
HIND5841337,How high do you play cricket?,1
HIND5843875,How many is Geeta's sister?,3
HIND5843875,How much is Geeta's sister?,3
HIND5843875,How old is Geeta's sister?,3
HIND5843875,How long is Geeta's sister?,3
HIND5846951,How many have you been working here?,3
HIND5846951,How tall have you been working here?,3
HIND5846951,How long have you been working here?,3
HIND5846951,How much time have you been working here?,3
HIND5848174,How far are Chandni chowk from your place?,2
HIND5848174,How far is Chandni chowk from your place?,2
HIND5848174,How much far is Chandni chowk from your place?,2
HIND5848174,How many far is Chandni chowk from your place?,2
HIND5857314,Winters are always cold.,1
HIND5857314,Winters are always warm.,1
HIND5857314,Winters are never cold.,1
HIND5857314,Winters are oftenly cold.,1
HIND5858582,It's always hot in summers.,1
HIND5858582,It's always cold in summers.,1
HIND5858582,It's always heaty in summers.,1
HIND5858582,It's always hotly in summers.,1
HIND5859865,"On hot days, I sometimes have gone to the beach.",4
HIND5859865,"On hot days, I sometimes do go to the beach.",4
HIND5859865,"On hot days, I sometimes goes to the beach.",4
HIND5859865,"On hot days, I sometimes go to the beach.",4
HIND5861165,It is never warm in summers.,2
HIND5861165,It is always warm in summers.,2
HIND5861165,It is alwaysly warm in summers.,2
HIND5861165,It is oftenly warm in summers.,2
HIND5867060,It is going a pleasant day today.,2
HIND5867060,It is going to be a pleasant day today.,2
HIND5867060,It to be a pleasant day today.,2
HIND5867060,It will a pleasant day today.,2
HIND5869038,It is sunny tomorrow.,4
HIND5869038,It was sunny tomorrow.,4
HIND5869038,It is going to sunny tomorrow.,4
HIND5869038,It is going to be sunny tomorrow.,4
HIND5874693,Ankita is intelligenter than Shalini.,3
HIND5874693,Ankita is more intelligenter than Shalini.,3
HIND5874693,Ankita is more intelligent than Shalini.,3
HIND5874693,Ankita is most intelligent than Shalini.,3
HIND5878102,Delhi is bigger then Jaipur.,2
HIND5878102,Delhi is bigger than Jaipur.,2
HIND5878102,Delhi is more big than Jaipur.,2
HIND5878102,Delhi is most bigger than Jaipur.,2
HIND5882388,Geeta is more smart than Sachin.,2
HIND5882388,Geeta is smarter than Sachin.,2
HIND5882388,Geeta is more smarty than Sachin.,2
HIND5882388,Geeta is smarter then Sachin.,2
HIND5886052,English is more easy than German.,2
HIND5886052,English is easier than German.,2
HIND5886052,English is easiest than German.,2
HIND5886052,English is most easy than German.,2
HIND5889784,Mukesh is a more good businessman than Ram.,2
HIND5889784,Mukesh is a better businessman than Ram.,2
HIND5889784,Mukesh is a most better businessman than Ram.,2
HIND5889784,Mukesh is a more better businessman than Ram.,2
HIND5892374,The food is very worse.,4
HIND5892374,The food is worse than.,4
HIND5892374,The food is very worst.,4
HIND5892374,The food is very bad.,4
HIND5904667,Shalini is the most heavy girl in her team.,4
HIND5904667,Shalini is the more heavy girl in her team.,4
HIND5904667,Shalini is the heavier girl in her team.,4
HIND5904667,Shalini is the heaviest girl in her team.,4
HIND5905923,Neha is the tallest player in her team.,1
HIND5905923,Neha is the taller player in her team.,1
HIND5905923,Neha is the most tall player in her team.,1
HIND5905923,Neha is the more tall player in her team.,1
HIND5907154,Aishwarya has beautiful eyes on earth.,4
HIND5907154,Aishwarya has more beautiful eyes on earth.,4
HIND5907154,Aishwarya has the beautifullest eyes on earth.,4
HIND5907154,Aishwarya has the most beautiful eyes on earth.,4
HIND5908501,Mercedes is more faster car in the race.,3
HIND5908501,Mercedes is most fast car in the race.,3
HIND5908501,Mercedes is the fastest car in the race.,3
HIND5908501,Mercedes is the faster car in the race.,3
HIND5942204,This looked likes a very old building.,4
HIND5942204,This like a very old building.,4
HIND5942204,This like to be a very old building.,4
HIND5942204,This looks like a very old building.,4
HIND5943618,It tastes likes a burnt toast.,2
HIND5943618,It tastes like a burnt toast.,2
HIND5943618,It tastes liked a burnt toast.,2
HIND5943618,It like a burnt toast.,2
HIND5945102,"I, like most people, try to use good grammar.",1
HIND5945102,"I, likes most people, try to use good grammar.",1
HIND5945102,"I, liked most people, try to use good grammar.",1
HIND5945102,"I, am most people, try to use good grammar.",1
HIND5951680,The last class beganed at 9:30.,2
HIND5951680,The last class began at 9:30.,2
HIND5951680,The last class beginned at 9:30.,2
HIND5951680,The last class was begin at 9:30.,2
HIND5953592,Aman knew the answer.,1
HIND5953592,Aman know the answer.,1
HIND5953592,Aman knowed the answer.,1
HIND5953592,Aman known the answer.,1
HIND5954810,The students stand up when the principal arrived.,4
HIND5954810,The students standed up when the principal arrived.,4
HIND5954810,The students were stand up when the principal arrived.,4
HIND5954810,The students stood up when the principal arrived.,4
HIND5956024,She came to our place.,1
HIND5956024,She is came to our place.,1
HIND5956024,She comed to our place.,1
HIND5956024,She is comed to our place.,1
HIND5957252,He was cut two cakes on his birthday.,3
HIND5957252,He cuted two cakes on his birthday.,3
HIND5957252,He cut two cakes on his birthday.,3
HIND5957252,He cutted two cakes on his birthday.,3
HIND5991231,I was at home.,1
HIND5991231,I were at home.,1
HIND5991231,I did at home.,1
HIND5991231,I do at home.,1
HIND5992783,Was they ill last night?,2
HIND5992783,Were they ill last night?,2
HIND5992783,Did they ill last night?,2
HIND5992783,Are they ill last night?,2
HIND5994091,I was waited for you in the evening.,4
HIND5994091,I were waiting for you in the evening.,4
HIND5994091,I am waiting for you in the evening.,4
HIND5994091,I was waiting for you in the evening.,4
HIND5995372,She was sleeping when I went to her room.,1
