,Slide ID,Options,Correct ID,pos_array
122,HIND6659256,We will go to the temple as well then go shopping.,2,"[('We', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('temple', 'NN'), ('as', 'RB'), ('well', 'RB'), ('then', 'RB'), ('go', 'VB'), ('shopping', 'NN'), ('.', '.')]"
123,HIND6659256,We will go to the temple too then go shopping.,2,"[('We', 'PRP'), ('will', 'MD'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('temple', 'NN'), ('too', 'RB'), ('then', 'RB'), ('go', 'VB'), ('shopping', 'NN'), ('.', '.')]"
124,HIND6660553,I can drive a scooter and a car as well.,1,"[('I', 'PRP'), ('can', 'MD'), ('drive', 'VB'), ('a', 'DT'), ('scooter', 'NN'), ('and', 'CC'), ('a', 'DT'), ('car', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
125,HIND6660553,I can drive a scooter but a car as well.,1,"[('I', 'PRP'), ('can', 'MD'), ('drive', 'VB'), ('a', 'DT'), ('scooter', 'NN'), ('but', 'CC'), ('a', 'DT'), ('car', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
126,HIND6660553,I can drive a scooter as a car as well.,1,"[('I', 'PRP'), ('can', 'MD'), ('drive', 'VB'), ('a', 'DT'), ('scooter', 'NN'), ('as', 'IN'), ('a', 'DT'), ('car', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
127,HIND6660553,I can drive a scooter too a car as well.,1,"[('I', 'PRP'), ('can', 'MD'), ('drive', 'VB'), ('a', 'DT'), ('scooter', 'NN'), ('too', 'RB'), ('a', 'DT'), ('car', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
128,HIND6661777,He directed the film and acted in it too.,1,"[('He', 'PRP'), ('directed', 'VBD'), ('the', 'DT'), ('film', 'NN'), ('and', 'CC'), ('acted', 'VBD'), ('in', 'IN'), ('it', 'PRP'), ('too', 'RB'), ('.', '.')]"
129,HIND6661777,He directed the film and as well acted in it.,1,"[('He', 'PRP'), ('directed', 'VBD'), ('the', 'DT'), ('film', 'NN'), ('and', 'CC'), ('as', 'RB'), ('well', 'RB'), ('acted', 'VBN'), ('in', 'IN'), ('it', 'PRP'), ('.', '.')]"
130,HIND6661777,He directed the film and too acted in it.,1,"[('He', 'PRP'), ('directed', 'VBD'), ('the', 'DT'), ('film', 'NN'), ('and', 'CC'), ('too', 'RB'), ('acted', 'VBN'), ('in', 'IN'), ('it', 'PRP'), ('.', '.')]"
131,HIND6661777,He directed the film but acted in it too.,1,"[('He', 'PRP'), ('directed', 'VBD'), ('the', 'DT'), ('film', 'NN'), ('but', 'CC'), ('acted', 'VBD'), ('in', 'IN'), ('it', 'PRP'), ('too', 'RB'), ('.', '.')]"
132,HIND6663009,I want to meet Neha but her mother as well.,3,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('meet', 'VB'), ('Neha', 'NNP'), ('but', 'CC'), ('her', 'PRP$'), ('mother', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
133,HIND6663009,I want to meet Neha if her mother as well.,3,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('meet', 'VB'), ('Neha', 'NNP'), ('if', 'IN'), ('her', 'PRP$'), ('mother', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
134,HIND6663009,I want to meet Neha and her mother as well.,3,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('meet', 'VB'), ('Neha', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('mother', 'NN'), ('as', 'RB'), ('well', 'RB'), ('.', '.')]"
135,HIND6663009,I want to meet Neha as well her mother.,3,"[('I', 'PRP'), ('want', 'VBP'), ('to', 'TO'), ('meet', 'VB'), ('Neha', 'NNP'), ('as', 'RB'), ('well', 'RB'), ('her', 'PRP$'), ('mother', 'NN'), ('.', '.')]"
136,HIND6687436,Would I slice the bread?,4,"[('Would', 'MD'), ('I', 'PRP'), ('slice', 'VB'), ('the', 'DT'), ('bread', 'NN'), ('?', '.')]"
137,HIND6687436,Can I slice the bread?,4,"[('Can', 'MD'), ('I', 'PRP'), ('slice', 'VB'), ('the', 'DT'), ('bread', 'NN'), ('?', '.')]"
138,HIND6687436,Am I slice the bread?,4,"[('Am', 'NNP'), ('I', 'PRP'), ('slice', 'VBP'), ('the', 'DT'), ('bread', 'NN'), ('?', '.')]"
139,HIND6687436,Shall I slice the bread?,4,"[('Shall', 'NN'), ('I', 'PRP'), ('slice', 'VBP'), ('the', 'DT'), ('bread', 'NN'), ('?', '.')]"
140,HIND6688832,Would you like a pizza?,1,"[('Would', 'MD'), ('you', 'PRP'), ('like', 'IN'), ('a', 'DT'), ('pizza', 'NN'), ('?', '.')]"
141,HIND6688832,Shall you like a pizza?,1,"[('Shall', 'NNP'), ('you', 'PRP'), ('like', 'IN'), ('a', 'DT'), ('pizza', 'NN'), ('?', '.')]"
142,HIND6688832,Can you like a pizza?,1,"[('Can', 'MD'), ('you', 'PRP'), ('like', 'VB'), ('a', 'DT'), ('pizza', 'NN'), ('?', '.')]"
143,HIND6688832,Do you like a pizza?,1,"[('Do', 'VBP'), ('you', 'PRP'), ('like', 'IN'), ('a', 'DT'), ('pizza', 'NN'), ('?', '.')]"
144,HIND6690274,Would you like to have some coffee?,1,"[('Would', 'MD'), ('you', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('have', 'VB'), ('some', 'DT'), ('coffee', 'NN'), ('?', '.')]"
145,HIND6690274,Do you like to have some coffee?,1,"[('Do', 'VBP'), ('you', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('have', 'VB'), ('some', 'DT'), ('coffee', 'NN'), ('?', '.')]"
146,HIND6690274,Shall you like to have some coffee?,1,"[('Shall', 'NNP'), ('you', 'PRP'), ('like', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('some', 'DT'), ('coffee', 'NN'), ('?', '.')]"
147,HIND6690274,May you like to have some coffee?,1,"[('May', 'NNP'), ('you', 'PRP'), ('like', 'VBP'), ('to', 'TO'), ('have', 'VB'), ('some', 'DT'), ('coffee', 'NN'), ('?', '.')]"
148,HIND6692362,May you like to come with me?,3,"[('May', 'NNP'), ('you', 'PRP'), ('like', 'VBP'), ('to', 'TO'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('?', '.')]"
149,HIND6692362,Do you like to come with me?,3,"[('Do', 'VBP'), ('you', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('?', '.')]"
150,HIND6692362,Would you like to come with me?,3,"[('Would', 'MD'), ('you', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('?', '.')]"
151,HIND6692362,Are you like to come with me?,3,"[('Are', 'VBP'), ('you', 'PRP'), ('like', 'IN'), ('to', 'TO'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('?', '.')]"
152,HIND6693853,Would we leave?,2,"[('Would', 'MD'), ('we', 'PRP'), ('leave', 'VB'), ('?', '.')]"
153,HIND6693853,Shall we leave?,2,"[('Shall', 'NN'), ('we', 'PRP'), ('leave', 'VBP'), ('?', '.')]"
154,HIND6693853,Will we leave?,2,"[('Will', 'MD'), ('we', 'PRP'), ('leave', 'VB'), ('?', '.')]"
155,HIND6693853,Are we leave?,2,"[('Are', 'IN'), ('we', 'PRP'), ('leave', 'VBP'), ('?', '.')]"
156,HIND6712765,He has an dozen shoes.,2,"[('He', 'PRP'), ('has', 'VBZ'), ('an', 'DT'), ('dozen', 'NN'), ('shoes', 'NNS'), ('.', '.')]"
157,HIND6712765,He has a dozen shoes.,2,"[('He', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('dozen', 'NN'), ('shoes', 'NNS'), ('.', '.')]"
158,HIND6712765,He has the dozen shoes.,2,"[('He', 'PRP'), ('has', 'VBZ'), ('the', 'DT'), ('dozen', 'NN'), ('shoes', 'NNS'), ('.', '.')]"
159,HIND6712765,He has dozen shoes.,2,"[('He', 'PRP'), ('has', 'VBZ'), ('dozen', 'NN'), ('shoes', 'NNS'), ('.', '.')]"
160,HIND6715480,That was such an long journey.,3,"[('That', 'DT'), ('was', 'VBD'), ('such', 'JJ'), ('an', 'DT'), ('long', 'JJ'), ('journey', 'NN'), ('.', '.')]"
161,HIND6715480,That was such the long journey.,3,"[('That', 'DT'), ('was', 'VBD'), ('such', 'JJ'), ('the', 'DT'), ('long', 'JJ'), ('journey', 'NN'), ('.', '.')]"
162,HIND6715480,That was such a long journey.,3,"[('That', 'DT'), ('was', 'VBD'), ('such', 'JJ'), ('a', 'DT'), ('long', 'JJ'), ('journey', 'NN'), ('.', '.')]"
163,HIND6715480,That was such long journey.,3,"[('That', 'DT'), ('was', 'VBD'), ('such', 'JJ'), ('long', 'JJ'), ('journey', 'NN'), ('.', '.')]"
164,HIND6716934,Earth revolves around Sun.,4,"[('Earth', 'NN'), ('revolves', 'VBZ'), ('around', 'IN'), ('Sun', 'NNP'), ('.', '.')]"
165,HIND6716934,A Earth revolves around the Sun.,4,"[('A', 'DT'), ('Earth', 'NN'), ('revolves', 'VBZ'), ('around', 'IN'), ('the', 'DT'), ('Sun', 'NNP'), ('.', '.')]"
166,HIND6716934,An Earth revolves around a Sun.,4,"[('An', 'DT'), ('Earth', 'NN'), ('revolves', 'VBZ'), ('around', 'RP'), ('a', 'DT'), ('Sun', 'NNP'), ('.', '.')]"
167,HIND6716934,The Earth revolves around the Sun.,4,"[('The', 'DT'), ('Earth', 'NNP'), ('revolves', 'VBZ'), ('around', 'IN'), ('the', 'DT'), ('Sun', 'NNP'), ('.', '.')]"
168,HIND6719092,The keys are on the bed.,1,"[('The', 'DT'), ('keys', 'NNS'), ('are', 'VBP'), ('on', 'IN'), ('the', 'DT'), ('bed', 'NN'), ('.', '.')]"
169,HIND6719092,Keys are on the bed.,1,"[('Keys', 'NNS'), ('are', 'VBP'), ('on', 'IN'), ('the', 'DT'), ('bed', 'NN'), ('.', '.')]"
170,HIND6719092,A keys are on the bed.,1,"[('A', 'DT'), ('keys', 'NNS'), ('are', 'VBP'), ('on', 'IN'), ('the', 'DT'), ('bed', 'NN'), ('.', '.')]"
171,HIND6719092,An keys are on the bed.,1,"[('An', 'DT'), ('keys', 'NN'), ('are', 'VBP'), ('on', 'IN'), ('the', 'DT'), ('bed', 'NN'), ('.', '.')]"
172,HIND6723198,"A girl, who is wearing a cap, is my sister",2,"[('A', 'DT'), ('girl', 'NN'), (',', ','), ('who', 'WP'), ('is', 'VBZ'), ('wearing', 'VBG'), ('a', 'DT'), ('cap', 'NN'), (',', ','), ('is', 'VBZ'), ('my', 'PRP$'), ('sister', 'NN')]"
173,HIND6723198,"The girl, who is wearing a cap, is my sister",2,"[('The', 'DT'), ('girl', 'NN'), (',', ','), ('who', 'WP'), ('is', 'VBZ'), ('wearing', 'VBG'), ('a', 'DT'), ('cap', 'NN'), (',', ','), ('is', 'VBZ'), ('my', 'PRP$'), ('sister', 'NN')]"
174,HIND6723198,"An girl, who is wearing a cap, is my sister",2,"[('An', 'DT'), ('girl', 'NN'), (',', ','), ('who', 'WP'), ('is', 'VBZ'), ('wearing', 'VBG'), ('a', 'DT'), ('cap', 'NN'), (',', ','), ('is', 'VBZ'), ('my', 'PRP$'), ('sister', 'NN')]"
175,HIND6723198,"Girl, who is wearing a cap, is my sister",2,"[('Girl', 'NNP'), (',', ','), ('who', 'WP'), ('is', 'VBZ'), ('wearing', 'VBG'), ('a', 'DT'), ('cap', 'NN'), (',', ','), ('is', 'VBZ'), ('my', 'PRP$'), ('sister', 'NN')]"
176,HIND6725939,You are the first person to know this,1,"[('You', 'PRP'), ('are', 'VBP'), ('the', 'DT'), ('first', 'JJ'), ('person', 'NN'), ('to', 'TO'), ('know', 'VB'), ('this', 'DT')]"
177,HIND6725939,You are a first person to know this,1,"[('You', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('first', 'JJ'), ('person', 'NN'), ('to', 'TO'), ('know', 'VB'), ('this', 'DT')]"
178,HIND6725939,You are an first person to know this,1,"[('You', 'PRP'), ('are', 'VBP'), ('an', 'DT'), ('first', 'JJ'), ('person', 'NN'), ('to', 'TO'), ('know', 'VB'), ('this', 'DT')]"
179,HIND6725939,You are first person to know this,1,"[('You', 'PRP'), ('are', 'VBP'), ('first', 'JJ'), ('person', 'NN'), ('to', 'TO'), ('know', 'VB'), ('this', 'DT')]"
180,HIND6736588,A Times of India is one of the leading newspapers of India,2,"[('A', 'DT'), ('Times', 'NNP'), ('of', 'IN'), ('India', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('leading', 'VBG'), ('newspapers', 'NNS'), ('of', 'IN'), ('India', 'NNP')]"
181,HIND6736588,The Times of India is one of the leading newspapers of India,2,"[('The', 'DT'), ('Times', 'NNP'), ('of', 'IN'), ('India', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('leading', 'VBG'), ('newspapers', 'NNS'), ('of', 'IN'), ('India', 'NNP')]"
182,HIND6736588,An Times of India is one of the leading newspapers of India,2,"[('An', 'DT'), ('Times', 'NNP'), ('of', 'IN'), ('India', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('leading', 'VBG'), ('newspapers', 'NNS'), ('of', 'IN'), ('India', 'NNP')]"
183,HIND6736588,Times of India is one of the leading newspapers of India,2,"[('Times', 'NNS'), ('of', 'IN'), ('India', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('leading', 'VBG'), ('newspapers', 'NNS'), ('of', 'IN'), ('India', 'NNP')]"
184,HIND6763796,My boss get angry if I am late for work.,2,"[('My', 'PRP$'), ('boss', 'NN'), ('get', 'VB'), ('angry', 'JJ'), ('if', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
185,HIND6763796,My boss gets angry if I am late for work.,2,"[('My', 'PRP$'), ('boss', 'NN'), ('gets', 'VBZ'), ('angry', 'JJ'), ('if', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
186,HIND6763796,My boss gets angry if I late for work.,2,"[('My', 'PRP$'), ('boss', 'NN'), ('gets', 'VBZ'), ('angry', 'JJ'), ('if', 'IN'), ('I', 'PRP'), ('late', 'VBP'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
187,HIND6763796,"My boss gets angry, so I am late for work.",2,"[('My', 'PRP$'), ('boss', 'NN'), ('gets', 'VBZ'), ('angry', 'JJ'), (',', ','), ('so', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
188,HIND6765013,"If I miss the 8 o'clock bus, I get late for work.",1,"[('If', 'IN'), ('I', 'PRP'), ('miss', 'VBP'), ('the', 'DT'), ('8', 'CD'), (""o'clock"", 'NN'), ('bus', 'NN'), (',', ','), ('I', 'PRP'), ('get', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
189,HIND6765013,"So I miss the 8 o'clock bus, I get late for work.",1,"[('So', 'RB'), ('I', 'PRP'), ('miss', 'VBP'), ('the', 'DT'), ('8', 'CD'), (""o'clock"", 'NN'), ('bus', 'NN'), (',', ','), ('I', 'PRP'), ('get', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
190,HIND6765013,"I miss the 8 o'clock bus, I get late for work.",1,"[('I', 'PRP'), ('miss', 'VBP'), ('the', 'DT'), ('8', 'CD'), (""o'clock"", 'NN'), ('bus', 'NN'), (',', ','), ('I', 'PRP'), ('get', 'VBP'), ('late', 'JJ'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
191,HIND6765013,"If I miss the 8 o'clock bus, I got late for work.",1,"[('If', 'IN'), ('I', 'PRP'), ('miss', 'VBP'), ('the', 'DT'), ('8', 'CD'), (""o'clock"", 'NN'), ('bus', 'NN'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('late', 'RB'), ('for', 'IN'), ('work', 'NN'), ('.', '.')]"
192,HIND6766332,"When I get up late, I miss my bus.",1,"[('When', 'WRB'), ('I', 'PRP'), ('get', 'VBP'), ('up', 'RB'), ('late', 'RB'), (',', ','), ('I', 'PRP'), ('miss', 'VBP'), ('my', 'PRP$'), ('bus', 'NN'), ('.', '.')]"
193,HIND6766332,"Then I get up late, I miss my bus.",1,"[('Then', 'RB'), ('I', 'PRP'), ('get', 'VBP'), ('up', 'RB'), ('late', 'RB'), (',', ','), ('I', 'PRP'), ('miss', 'VBP'), ('my', 'PRP$'), ('bus', 'NN'), ('.', '.')]"
194,HIND6766332,"I get up late, if I miss my bus.",1,"[('I', 'PRP'), ('get', 'VBP'), ('up', 'RB'), ('late', 'RB'), (',', ','), ('if', 'IN'), ('I', 'PRP'), ('miss', 'VBP'), ('my', 'PRP$'), ('bus', 'NN'), ('.', '.')]"
195,HIND6766332,I get up late when I miss my bus.,1,"[('I', 'PRP'), ('get', 'VBP'), ('up', 'RP'), ('late', 'RB'), ('when', 'WRB'), ('I', 'PRP'), ('miss', 'VBP'), ('my', 'PRP$'), ('bus', 'NN'), ('.', '.')]"
196,HIND6771348,We are going tomorrow to the cinema.,2,"[('We', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('tomorrow', 'NN'), ('to', 'TO'), ('the', 'DT'), ('cinema', 'NN'), ('.', '.')]"
197,HIND6771348,We are going to the cinema tomorrow.,2,"[('We', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('cinema', 'NN'), ('tomorrow', 'NN'), ('.', '.')]"
198,HIND6771348,We are tomorrow going to the cinema.,2,"[('We', 'PRP'), ('are', 'VBP'), ('tomorrow', 'NN'), ('going', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('cinema', 'NN'), ('.', '.')]"
199,HIND6771348,We are going to the tomorrow cinema.,2,"[('We', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('tomorrow', 'NN'), ('cinema', 'NN'), ('.', '.')]"
200,HIND6772565,He was yesterday very happy.,4,"[('He', 'PRP'), ('was', 'VBD'), ('yesterday', 'NN'), ('very', 'RB'), ('happy', 'JJ'), ('.', '.')]"
201,HIND6772565,He yesterday was very happy.,4,"[('He', 'PRP'), ('yesterday', 'NN'), ('was', 'VBD'), ('very', 'RB'), ('happy', 'JJ'), ('.', '.')]"
202,HIND6772565,He was very yesterday happy.,4,"[('He', 'PRP'), ('was', 'VBD'), ('very', 'RB'), ('yesterday', 'NN'), ('happy', 'JJ'), ('.', '.')]"
203,HIND6772565,"Yesterday, he was very happy.",4,"[('Yesterday', 'NN'), (',', ','), ('he', 'PRP'), ('was', 'VBD'), ('very', 'RB'), ('happy', 'JJ'), ('.', '.')]"
204,HIND6775668,Neha has just left.,1,"[('Neha', 'NNP'), ('has', 'VBZ'), ('just', 'RB'), ('left', 'VBN'), ('.', '.')]"
205,HIND6775668,Neha has left just.,1,"[('Neha', 'NNP'), ('has', 'VBZ'), ('left', 'VBN'), ('just', 'RB'), ('.', '.')]"
206,HIND6775668,Neha just has left.,1,"[('Neha', 'NNP'), ('just', 'RB'), ('has', 'VBZ'), ('left', 'VBN'), ('.', '.')]"
207,HIND6775668,Just Neha has left.,1,"[('Just', 'RB'), ('Neha', 'NNP'), ('has', 'VBZ'), ('left', 'VBN'), ('.', '.')]"
208,HIND6776884,Just he has arrived.,3,"[('Just', 'RB'), ('he', 'PRP'), ('has', 'VBZ'), ('arrived', 'VBN'), ('.', '.')]"
209,HIND6776884,He has arrived just.,3,"[('He', 'PRP'), ('has', 'VBZ'), ('arrived', 'VBN'), ('just', 'RB'), ('.', '.')]"
210,HIND6776884,He has just arrived.,3,"[('He', 'PRP'), ('has', 'VBZ'), ('just', 'RB'), ('arrived', 'VBN'), ('.', '.')]"
211,HIND6776884,He just has arrived.,3,"[('He', 'PRP'), ('just', 'RB'), ('has', 'VBZ'), ('arrived', 'VBN'), ('.', '.')]"
212,HIND6779539,He is coming tonight.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('coming', 'VBG'), ('tonight', 'RB'), ('.', '.')]"
213,HIND6779539,He tonight is coming.,1,"[('He', 'PRP'), ('tonight', 'MD'), ('is', 'VBZ'), ('coming', 'VBG'), ('.', '.')]"
214,HIND6779539,He is tonight coming.,1,"[('He', 'PRP'), ('is', 'VBZ'), ('tonight', 'JJ'), ('coming', 'VBG'), ('.', '.')]"
215,HIND6779539,Tonight he comes.,1,"[('Tonight', 'NNP'), ('he', 'PRP'), ('comes', 'VBZ'), ('.', '.')]"
216,HIND6827592,Where are you born?,2,"[('Where', 'WRB'), ('are', 'VBP'), ('you', 'PRP'), ('born', 'VBN'), ('?', '.')]"
217,HIND6827592,Where were you born?,2,"[('Where', 'WRB'), ('were', 'VBD'), ('you', 'PRP'), ('born', 'VBN'), ('?', '.')]"
218,HIND6827592,Where were you borned?,2,"[('Where', 'WRB'), ('were', 'VBD'), ('you', 'PRP'), ('borned', 'VBN'), ('?', '.')]"
219,HIND6827592,Where was you born?,2,"[('Where', 'WRB'), ('was', 'VBD'), ('you', 'PRP'), ('born', 'VBN'), ('?', '.')]"
220,HIND6838844,कितने समय से,1,"[('कितने', 'JJ'), ('समय', 'NNP'), ('से', 'NN')]"
221,HIND6838844,अब तक,1,"[('अब', 'NN'), ('तक', 'NN')]"
222,HIND6838844,तब तक,1,"[('तब', 'NN'), ('तक', 'NN')]"
223,HIND6838844,अब से,1,"[('अब', 'NN'), ('से', 'NN')]"
224,HIND6861574,I am a few excited about my new dress.,3,"[('I', 'PRP'), ('am', 'VBP'), ('a', 'DT'), ('few', 'JJ'), ('excited', 'JJ'), ('about', 'IN'), ('my', 'PRP$'), ('new', 'JJ'), ('dress', 'NN'), ('.', '.')]"
225,HIND6861574,I am many excited about my new dress.,3,"[('I', 'PRP'), ('am', 'VBP'), ('many', 'JJ'), ('excited', 'VBN'), ('about', 'IN'), ('my', 'PRP$'), ('new', 'JJ'), ('dress', 'NN'), ('.', '.')]"
226,HIND6861574,I am quite excited about my new dress.,3,"[('I', 'PRP'), ('am', 'VBP'), ('quite', 'RB'), ('excited', 'VBN'), ('about', 'IN'), ('my', 'PRP$'), ('new', 'JJ'), ('dress', 'NN'), ('.', '.')]"
227,HIND6861574,I am so much excite about my new dress.,3,"[('I', 'PRP'), ('am', 'VBP'), ('so', 'RB'), ('much', 'JJ'), ('excite', 'NN'), ('about', 'IN'), ('my', 'PRP$'), ('new', 'JJ'), ('dress', 'NN'), ('.', '.')]"
228,HIND6866872,Wow! The sunset is amazing.,1,"[('Wow', 'NN'), ('!', '.'), ('The', 'DT'), ('sunset', 'NN'), ('is', 'VBZ'), ('amazing', 'JJ'), ('.', '.')]"
229,HIND6866872,Wow! The sunset is amazingly.,1,"[('Wow', 'NN'), ('!', '.'), ('The', 'DT'), ('sunset', 'NN'), ('is', 'VBZ'), ('amazingly', 'RB'), ('.', '.')]"
230,HIND6866872,Wow! The sunset is awesomely.,1,"[('Wow', 'NN'), ('!', '.'), ('The', 'DT'), ('sunset', 'NN'), ('is', 'VBZ'), ('awesomely', 'RB'), ('.', '.')]"
231,HIND6866872,Wow! The sunset is amazed.,1,"[('Wow', 'NN'), ('!', '.'), ('The', 'DT'), ('sunset', 'NN'), ('is', 'VBZ'), ('amazed', 'VBN'), ('.', '.')]"
232,HIND6868152,Look at that mountain. It's amazing.,1,"[('Look', 'NN'), ('at', 'IN'), ('that', 'DT'), ('mountain', 'NN'), ('.', '.'), ('It', 'PRP'), (""'s"", 'VBZ'), ('amazing', 'JJ'), ('.', '.')]"
233,HIND6868152,Look at that mountain. It's amazingly.,1,"[('Look', 'NN'), ('at', 'IN'), ('that', 'DT'), ('mountain', 'NN'), ('.', '.'), ('It', 'PRP'), (""'s"", 'VBZ'), ('amazingly', 'RB'), ('.', '.')]"
234,HIND6868152,Look at that mountain. It's incredibly.,1,"[('Look', 'NN'), ('at', 'IN'), ('that', 'DT'), ('mountain', 'NN'), ('.', '.'), ('It', 'PRP'), (""'s"", 'VBZ'), ('incredibly', 'RB'), ('.', '.')]"
235,HIND6868152,Look at that mountain. It's awesomely.,1,"[('Look', 'NN'), ('at', 'IN'), ('that', 'DT'), ('mountain', 'NN'), ('.', '.'), ('It', 'PRP'), (""'s"", 'VBZ'), ('awesomely', 'RB'), ('.', '.')]"
236,HIND6876658,She are really excited for her husband.,3,"[('She', 'PRP'), ('are', 'VBP'), ('really', 'RB'), ('excited', 'JJ'), ('for', 'IN'), ('her', 'PRP$'), ('husband', 'NN'), ('.', '.')]"
237,HIND6876658,She is really excitement for her husband.,3,"[('She', 'PRP'), ('is', 'VBZ'), ('really', 'RB'), ('excitement', 'JJ'), ('for', 'IN'), ('her', 'PRP$'), ('husband', 'NN'), ('.', '.')]"
238,HIND6876658,She is really excited for her husband.,3,"[('She', 'PRP'), ('is', 'VBZ'), ('really', 'RB'), ('excited', 'JJ'), ('for', 'IN'), ('her', 'PRP$'), ('husband', 'NN'), ('.', '.')]"
239,HIND6876658,She is hardly excited for her husband.,3,"[('She', 'PRP'), ('is', 'VBZ'), ('hardly', 'RB'), ('excited', 'JJ'), ('for', 'IN'), ('her', 'PRP$'), ('husband', 'NN'), ('.', '.')]"
240,HIND6879513,Congratulations! You topped the class.,1,"[('Congratulations', 'NNS'), ('!', '.'), ('You', 'PRP'), ('topped', 'VBD'), ('the', 'DT'), ('class', 'NN'), ('.', '.')]"
241,HIND6879513,Congrates you topped the class.,1,"[('Congrates', 'NNS'), ('you', 'PRP'), ('topped', 'VBD'), ('the', 'DT'), ('class', 'NN'), ('.', '.')]"
242,HIND6879513,Congregation you topped in class.,1,"[('Congregation', 'NN'), ('you', 'PRP'), ('topped', 'VBD'), ('in', 'IN'), ('class', 'NN'), ('.', '.')]"
243,HIND6879513,Congratulations! you were topped the class.,1,"[('Congratulations', 'NNS'), ('!', '.'), ('you', 'PRP'), ('were', 'VBD'), ('topped', 'VBN'), ('the', 'DT'), ('class', 'NN'), ('.', '.')]"
244,HIND6890566,"Well, I didn't really like the soup that much.",1,"[('Well', 'RB'), (',', ','), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('really', 'RB'), ('like', 'IN'), ('the', 'DT'), ('soup', 'NN'), ('that', 'WDT'), ('much', 'RB'), ('.', '.')]"
245,HIND6890566,"Well, I didn't really liked the soup that much.",1,"[('Well', 'RB'), (',', ','), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('really', 'RB'), ('liked', 'VB'), ('the', 'DT'), ('soup', 'NN'), ('that', 'WDT'), ('much', 'RB'), ('.', '.')]"
246,HIND6890566,"Well, I am not really like the soup that much.",1,"[('Well', 'RB'), (',', ','), ('I', 'PRP'), ('am', 'VBP'), ('not', 'RB'), ('really', 'RB'), ('like', 'IN'), ('the', 'DT'), ('soup', 'NN'), ('that', 'WDT'), ('much', 'RB'), ('.', '.')]"
247,HIND6890566,"Well, I have not really like the soup that much.",1,"[('Well', 'RB'), (',', ','), ('I', 'PRP'), ('have', 'VBP'), ('not', 'RB'), ('really', 'RB'), ('like', 'IN'), ('the', 'DT'), ('soup', 'NN'), ('that', 'WDT'), ('much', 'RB'), ('.', '.')]"
